mean,std,episode,x
0.037, 1.562, 315, 
0.030, 1.320, 316, 
0.030, 1.193, 317, 
0.026, 1.192, 318, 
0.037, 1.007, 319, 
0.045, 1.080, 320, 
0.030, 1.698, 321, 
0.061, 1.650, 322, 
0.070, 1.980, 323, 
0.035, 1.622, 324, 
0.016, 1.889, 325, 
0.014, 1.125, 326, 
0.042, 1.097, 327, 
0.043, 1.313, 328, 
0.030, 1.127, 329, 
0.068, 2.085, 330, 
0.014, 1.947, 331, 
0.026, 1.312, 332, 
0.049, 2.477, 333, 
0.083, 1.220, 334, 
0.021, 1.050, 335, 
0.032, 1.705, 336, 
0.086, 1.231, 337, 
0.027, 1.047, 338, 
0.026, 1.077, 339, 
0.040, 1.880, 340, 
0.052, 1.422, 341, 
0.030, 0.873, 342, 
0.045, 1.492, 343, 
0.042, 1.120, 344, 
0.053, 1.529, 345, 
0.039, 1.403, 346, 
0.025, 1.215, 347, 
0.035, 1.382, 348, 
0.084, 1.824, 349, 
0.015, 1.024, 350, 
0.037, 1.702, 351, 
0.068, 1.702, 352, 
0.022, 1.357, 353, 
0.034, 1.062, 354, 
0.014, 1.022, 355, 
0.070, 2.425, 356, 
0.059, 1.285, 357, 
0.050, 1.376, 358, 
0.030, 1.412, 359, 
0.036, 1.446, 360, 
0.038, 1.900, 361, 
0.052, 1.622, 362, 
0.026, 1.177, 363, 
0.065, 1.800, 364, 
0.044, 1.369, 365, 
0.026, 1.076, 366, 
0.039, 0.908, 367, 
0.035, 1.293, 368, 
0.070, 1.448, 369, 
0.040, 1.161, 370, 
0.051, 0.787, 371, 
0.034, 0.803, 372, 
0.028, 0.760, 373, 
0.034, 1.169, 374, 
0.050, 2.491, 375, 
0.057, 1.580, 376, 
0.067, 1.761, 377, 
0.026, 1.395, 378, 
0.049, 1.944, 379, 
0.032, 1.332, 380, 
0.042, 1.343, 381, 
0.055, 1.383, 382, 
0.039, 1.717, 383, 
0.044, 1.966, 384, 
0.060, 1.226, 385, 
0.042, 1.830, 386, 
0.048, 1.715, 387, 
0.027, 1.185, 388, 
0.041, 1.747, 389, 
0.034, 1.662, 390, 
0.031, 0.994, 391, 
0.032, 0.983, 392, 
0.024, 0.802, 393, 
0.050, 1.990, 394, 
0.074, 1.221, 395, 
0.051, 1.082, 396, 
0.028, 1.373, 397, 
0.050, 1.969, 398, 
0.051, 1.253, 399, 
0.048, 1.775, 400, 
0.050, 1.764, 401, 
0.026, 1.066, 402, 
0.063, 1.549, 403, 
0.053, 1.684, 404, 
0.048, 1.235, 405, 
0.094, 1.496, 406, 
0.056, 1.346, 407, 
0.037, 1.431, 408, 
0.047, 1.867, 409, 
0.020, 1.222, 410, 
0.055, 1.783, 411, 
0.046, 1.780, 412, 
0.018, 1.411, 413, 
0.052, 1.641, 414, 
0.046, 2.444, 415, 
0.043, 1.118, 416, 
0.073, 1.461, 417, 
0.033, 1.777, 418, 
0.013, 1.191, 419, 
0.052, 1.261, 420, 
0.049, 1.132, 421, 
0.070, 1.678, 422, 
0.051, 1.108, 423, 
0.069, 1.628, 424, 
0.037, 1.396, 425, 
0.049, 1.368, 426, 
0.032, 1.914, 427, 
0.073, 2.153, 428, 
0.063, 2.068, 429, 
0.025, 1.820, 430, 
0.077, 1.198, 431, 
0.099, 1.702, 432, 
0.053, 2.534, 433, 
0.043, 1.050, 434, 
0.066, 1.257, 435, 
0.015, 1.139, 436, 
0.039, 1.616, 437, 
0.037, 1.720, 438, 
0.046, 1.729, 439, 
0.023, 1.005, 440, 
0.040, 1.271, 441, 
0.086, 1.253, 442, 
0.049, 1.110, 443, 
0.057, 1.341, 444, 
0.072, 1.783, 445, 
0.044, 1.728, 446, 
0.039, 1.326, 447, 
0.041, 1.151, 448, 
0.024, 1.067, 449, 
0.027, 1.102, 450, 
0.033, 1.583, 451, 
0.033, 1.135, 452, 
0.064, 1.469, 453, 
0.023, 1.083, 454, 
0.029, 0.842, 455, 
0.020, 1.243, 456, 
0.091, 1.565, 457, 
0.030, 0.764, 458, 
0.045, 1.983, 459, 
0.038, 1.725, 460, 
0.063, 1.348, 461, 
0.022, 1.921, 462, 
0.028, 1.413, 463, 
0.041, 1.917, 464, 
0.041, 1.570, 465, 
0.025, 1.188, 466, 
0.052, 0.966, 467, 
0.036, 1.085, 468, 
0.044, 0.968, 469, 
0.027, 1.924, 470, 
0.039, 1.344, 471, 
0.072, 1.218, 472, 
0.054, 1.418, 473, 
0.043, 2.389, 474, 
0.047, 1.715, 475, 
0.038, 1.442, 476, 
0.022, 1.400, 477, 
0.039, 1.178, 478, 
0.059, 1.988, 479, 
0.063, 1.702, 480, 
0.033, 1.562, 481, 
0.050, 1.113, 482, 
0.046, 1.644, 483, 
0.013, 1.545, 484, 
0.062, 1.475, 485, 
0.049, 1.516, 486, 
0.050, 1.093, 487, 
0.042, 2.001, 488, 
0.054, 1.522, 489, 
0.056, 2.172, 490, 
0.051, 2.202, 491, 
