mean,std,episode,x
0.040, 1.037, 227, 
0.047, 2.046, 228, 
0.054, 1.179, 229, 
0.037, 1.542, 230, 
0.006, 1.133, 231, 
0.068, 1.484, 232, 
0.039, 1.438, 233, 
0.026, 1.294, 234, 
0.058, 1.351, 235, 
0.019, 0.836, 236, 
0.051, 1.086, 237, 
0.047, 0.662, 238, 
0.041, 1.289, 239, 
0.047, 1.464, 240, 
0.021, 1.310, 241, 
0.032, 1.667, 242, 
0.079, 1.458, 243, 
0.038, 1.474, 244, 
0.026, 1.530, 245, 
0.034, 0.887, 246, 
0.024, 0.772, 247, 
0.053, 1.808, 248, 
0.049, 1.005, 249, 
0.045, 1.389, 250, 
0.032, 0.978, 251, 
0.048, 1.098, 252, 
0.007, 1.182, 253, 
0.040, 1.398, 254, 
0.030, 1.420, 255, 
0.030, 1.129, 256, 
0.047, 1.491, 257, 
0.025, 0.861, 258, 
0.045, 1.468, 259, 
0.045, 1.186, 260, 
0.022, 1.414, 261, 
0.069, 1.130, 262, 
0.054, 1.133, 263, 
0.074, 2.005, 264, 
0.032, 1.033, 265, 
0.025, 1.296, 266, 
0.045, 0.905, 267, 
0.023, 0.663, 268, 
0.029, 0.800, 269, 
0.034, 0.823, 270, 
0.028, 0.709, 271, 
0.039, 1.023, 272, 
0.051, 1.166, 273, 
0.026, 1.371, 274, 
0.032, 1.361, 275, 
0.049, 1.439, 276, 
0.030, 0.787, 277, 
0.059, 1.311, 278, 
0.024, 1.251, 279, 
0.020, 0.778, 280, 
0.038, 1.129, 281, 
0.050, 1.462, 282, 
0.028, 1.238, 283, 
0.019, 1.288, 284, 
0.034, 1.475, 285, 
0.051, 1.154, 286, 
0.071, 1.544, 287, 
0.022, 0.909, 288, 
0.029, 1.652, 289, 
0.008, 2.002, 290, 
0.038, 1.141, 291, 
0.051, 1.363, 292, 
0.038, 0.755, 293, 
0.045, 1.404, 294, 
0.054, 2.264, 295, 
0.073, 0.995, 296, 
0.027, 1.439, 297, 
0.069, 1.113, 298, 
0.072, 1.471, 299, 
0.046, 1.110, 300, 
0.020, 1.129, 301, 
0.048, 1.165, 302, 
0.039, 0.935, 303, 
0.036, 0.747, 304, 
0.049, 1.124, 305, 
0.068, 2.074, 306, 
0.039, 0.832, 307, 
0.035, 1.241, 308, 
0.039, 1.008, 309, 
0.037, 1.496, 310, 
0.041, 1.286, 311, 
0.055, 1.548, 312, 
0.059, 1.460, 313, 
0.021, 0.609, 314, 
0.038, 0.870, 315, 
0.050, 1.458, 316, 
0.032, 1.307, 317, 
0.033, 1.172, 318, 
0.031, 1.161, 319, 
0.009, 0.887, 320, 
0.016, 1.538, 321, 
0.045, 1.526, 322, 
0.037, 1.100, 323, 
0.023, 0.901, 324, 
0.019, 0.906, 325, 
0.050, 0.892, 326, 
0.054, 1.684, 327, 
0.035, 0.723, 328, 
0.037, 1.344, 329, 
0.042, 1.234, 330, 
0.027, 0.744, 331, 
0.060, 1.723, 332, 
0.025, 2.014, 333, 
0.042, 0.896, 334, 
0.037, 2.062, 335, 
0.025, 0.752, 336, 
0.041, 0.965, 337, 
0.046, 1.740, 338, 
0.020, 0.622, 339, 
0.058, 1.533, 340, 
0.038, 1.292, 341, 
0.058, 1.775, 342, 
0.020, 2.055, 343, 
0.038, 1.260, 344, 
0.058, 1.415, 345, 
0.040, 0.675, 346, 
0.053, 1.280, 347, 
0.028, 0.763, 348, 
0.034, 0.926, 349, 
0.039, 1.272, 350, 
0.058, 1.214, 351, 
0.060, 1.212, 352, 
-0.004, 1.609, 353, 
0.042, 1.300, 354, 
0.033, 1.189, 355, 
0.045, 1.661, 356, 
0.039, 0.858, 357, 
0.061, 1.031, 358, 
0.054, 0.833, 359, 
0.048, 0.953, 360, 
0.048, 1.116, 361, 
0.049, 0.939, 362, 
0.066, 1.019, 363, 
0.035, 1.433, 364, 
0.059, 1.526, 365, 
0.026, 1.255, 366, 
0.038, 1.048, 367, 
0.043, 1.451, 368, 
0.017, 1.001, 369, 
0.056, 2.025, 370, 
0.035, 1.454, 371, 
0.055, 0.832, 372, 
0.037, 1.195, 373, 
0.035, 0.917, 374, 
0.029, 0.927, 375, 
0.028, 0.684, 376, 
0.024, 0.962, 377, 
0.030, 0.787, 378, 
0.019, 1.448, 379, 
0.050, 1.012, 380, 
0.047, 1.466, 381, 
0.063, 2.114, 382, 
0.047, 1.181, 383, 
0.045, 1.163, 384, 
0.033, 1.071, 385, 
0.004, 1.220, 386, 
0.030, 0.707, 387, 
0.031, 1.135, 388, 
0.048, 1.381, 389, 
0.024, 0.842, 390, 
0.059, 1.317, 391, 
0.041, 1.461, 392, 
0.062, 1.218, 393, 
0.038, 1.498, 394, 
0.035, 1.449, 395, 
