mean,std,episode,x
0.068, 2.411, 142, 
0.042, 2.475, 143, 
0.086, 1.408, 144, 
0.008, 1.267, 145, 
0.055, 2.115, 146, 
0.108, 1.457, 147, 
0.074, 1.953, 148, 
0.067, 1.764, 149, 
0.063, 1.799, 150, 
0.022, 1.065, 151, 
0.074, 1.984, 152, 
0.045, 1.514, 153, 
0.032, 1.521, 154, 
0.098, 1.458, 155, 
0.055, 1.909, 156, 
0.069, 1.788, 157, 
0.042, 1.979, 158, 
0.088, 1.641, 159, 
0.034, 1.552, 160, 
0.041, 1.975, 161, 
0.032, 1.233, 162, 
0.020, 1.320, 163, 
0.048, 2.001, 164, 
0.050, 1.816, 165, 
0.131, 2.869, 166, 
0.064, 1.162, 167, 
0.064, 1.360, 168, 
0.031, 1.867, 169, 
0.114, 2.164, 170, 
0.078, 1.954, 171, 
0.009, 2.048, 172, 
0.050, 1.298, 173, 
0.032, 1.129, 174, 
0.090, 1.641, 175, 
0.051, 1.683, 176, 
0.050, 1.623, 177, 
0.050, 1.991, 178, 
0.029, 1.800, 179, 
0.085, 1.433, 180, 
0.029, 1.313, 181, 
0.003, 3.584, 182, 
0.072, 2.175, 183, 
0.058, 2.093, 184, 
0.061, 2.039, 185, 
0.027, 1.533, 186, 
0.032, 1.436, 187, 
0.042, 1.158, 188, 
0.035, 1.994, 189, 
0.104, 1.991, 190, 
0.124, 1.923, 191, 
0.047, 1.975, 192, 
0.065, 2.340, 193, 
0.072, 2.025, 194, 
0.068, 1.486, 195, 
0.022, 1.267, 196, 
0.050, 1.543, 197, 
0.031, 1.098, 198, 
0.045, 2.154, 199, 
-0.025, 2.679, 200, 
0.008, 1.320, 201, 
0.096, 1.827, 202, 
0.066, 2.288, 203, 
0.032, 1.108, 204, 
0.050, 1.457, 205, 
0.038, 1.624, 206, 
0.049, 1.978, 207, 
0.038, 1.480, 208, 
0.042, 1.293, 209, 
0.085, 1.364, 210, 
0.067, 1.542, 211, 
0.066, 2.586, 212, 
0.047, 1.361, 213, 
0.043, 1.949, 214, 
0.050, 2.271, 215, 
0.037, 1.361, 216, 
0.038, 1.215, 217, 
0.040, 1.080, 218, 
0.031, 2.021, 219, 
0.054, 1.558, 220, 
0.085, 1.433, 221, 
0.053, 1.918, 222, 
0.044, 1.171, 223, 
0.047, 1.584, 224, 
0.060, 3.160, 225, 
0.083, 2.035, 226, 
0.038, 1.641, 227, 
0.074, 1.910, 228, 
0.042, 2.004, 229, 
0.041, 1.641, 230, 
0.042, 1.800, 231, 
0.048, 2.709, 232, 
0.052, 1.221, 233, 
0.039, 1.065, 234, 
0.075, 1.686, 235, 
0.032, 1.308, 236, 
0.093, 1.703, 237, 
0.063, 1.524, 238, 
0.042, 1.095, 239, 
0.038, 2.023, 240, 
0.050, 1.890, 241, 
0.038, 0.940, 242, 
0.047, 2.951, 243, 
0.022, 1.215, 244, 
0.071, 1.992, 245, 
0.015, 1.277, 246, 
0.044, 1.680, 247, 
0.058, 2.340, 248, 
0.021, 1.674, 249, 
0.046, 1.412, 250, 
0.036, 2.021, 251, 
0.036, 1.340, 252, 
0.058, 2.024, 253, 
0.056, 2.234, 254, 
0.063, 1.543, 255, 
0.006, 1.215, 256, 
0.031, 1.065, 257, 
0.035, 1.612, 258, 
0.041, 1.360, 259, 
0.035, 1.624, 260, 
0.072, 1.609, 261, 
0.016, 1.657, 262, 
0.048, 1.509, 263, 
0.088, 1.686, 264, 
0.047, 2.587, 265, 
0.099, 2.708, 266, 
0.066, 1.430, 267, 
0.044, 1.533, 268, 
0.013, 2.749, 269, 
0.057, 2.989, 270, 
0.046, 1.536, 271, 
0.046, 0.934, 272, 
0.056, 2.094, 273, 
0.030, 1.375, 274, 
0.021, 1.065, 275, 
0.027, 1.013, 276, 
0.049, 2.330, 277, 
0.098, 2.473, 278, 
0.059, 2.026, 279, 
0.031, 2.310, 280, 
0.095, 1.983, 281, 
0.036, 2.315, 282, 
0.056, 2.349, 283, 
0.045, 2.027, 284, 
0.044, 1.257, 285, 
0.063, 1.745, 286, 
0.054, 0.932, 287, 
0.044, 1.024, 288, 
0.059, 2.094, 289, 
0.067, 1.816, 290, 
0.021, 2.048, 291, 
0.060, 1.373, 292, 
0.056, 1.405, 293, 
0.039, 1.361, 294, 
0.064, 1.639, 295, 
0.053, 3.726, 296, 
0.090, 3.082, 297, 
0.017, 1.331, 298, 
0.041, 1.374, 299, 
0.028, 2.021, 300, 
0.028, 1.327, 301, 
0.080, 2.442, 302, 
0.114, 2.413, 303, 
0.067, 2.167, 304, 
0.039, 0.974, 305, 
0.028, 2.048, 306, 
0.042, 2.048, 307, 
0.041, 1.805, 308, 
0.028, 2.413, 309, 
0.081, 1.161, 310, 
0.108, 1.463, 311, 
0.070, 1.509, 312, 
0.007, 1.537, 313, 
0.057, 1.438, 314, 
0.026, 0.932, 315, 
0.098, 2.104, 316, 
0.024, 1.519, 317, 
0.074, 2.048, 318, 
0.050, 2.026, 319, 
0.040, 1.121, 320, 
0.072, 1.462, 321, 
0.051, 1.558, 322, 
0.052, 2.155, 323, 
0.096, 1.459, 324, 
0.020, 1.065, 325, 
0.063, 1.164, 326, 
0.065, 1.758, 327, 
0.033, 1.148, 328, 
0.017, 1.255, 329, 
0.067, 1.745, 330, 
0.028, 1.004, 331, 
0.077, 1.465, 332, 
0.043, 1.535, 333, 
0.076, 1.537, 334, 
0.076, 1.805, 335, 
0.128, 1.934, 336, 
0.064, 1.832, 337, 
0.041, 2.330, 338, 
0.064, 1.701, 339, 
0.062, 1.907, 340, 
0.066, 1.503, 341, 
0.043, 1.319, 342, 
0.020, 2.306, 343, 
0.091, 1.460, 344, 
0.033, 1.918, 345, 
0.031, 1.263, 346, 
0.069, 2.215, 347, 
0.113, 1.640, 348, 
0.081, 1.373, 349, 
0.058, 1.158, 350, 
-0.005, 2.753, 351, 
0.041, 2.559, 352, 
0.034, 1.984, 353, 
0.056, 3.731, 354, 
0.069, 1.610, 355, 
0.050, 2.350, 356, 
0.071, 2.562, 357, 
0.014, 1.882, 358, 
0.079, 1.464, 359, 
0.074, 1.430, 360, 
0.064, 2.953, 361, 
-0.007, 3.403, 362, 
0.047, 1.099, 363, 
0.053, 0.932, 364, 
0.053, 1.099, 365, 
0.067, 1.900, 366, 
0.058, 2.154, 367, 
0.081, 1.454, 368, 
0.054, 1.893, 369, 
0.035, 1.108, 370, 
0.070, 2.192, 371, 
0.042, 1.024, 372, 
0.091, 1.645, 373, 
0.077, 2.350, 374, 
0.071, 1.543, 375, 
0.013, 1.321, 376, 
0.052, 1.557, 377, 
0.078, 2.066, 378, 
0.077, 1.745, 379, 
0.092, 2.108, 380, 
0.030, 1.314, 381, 
0.082, 2.191, 382, 
0.045, 1.873, 383, 
0.060, 2.001, 384, 
0.041, 1.098, 385, 
0.042, 1.467, 386, 
0.050, 2.353, 387, 
0.077, 1.255, 388, 
0.082, 1.465, 389, 
0.035, 1.701, 390, 
0.046, 1.767, 391, 
0.032, 1.234, 392, 
0.032, 2.208, 393, 
0.073, 1.954, 394, 
0.031, 1.704, 395, 
0.069, 1.903, 396, 
0.046, 1.171, 397, 
0.020, 2.048, 398, 
0.052, 2.235, 399, 
0.063, 2.027, 400, 
0.059, 1.432, 401, 
0.038, 1.343, 402, 
0.100, 1.763, 403, 
0.057, 1.716, 404, 
0.054, 0.932, 405, 
0.061, 1.435, 406, 
0.079, 3.724, 407, 
0.086, 1.643, 408, 
0.075, 1.954, 409, 
0.049, 1.683, 410, 
0.028, 2.123, 411, 
0.057, 1.866, 412, 
0.068, 1.608, 413, 
0.081, 1.459, 414, 
0.034, 1.983, 415, 
0.040, 1.950, 416, 
0.046, 1.360, 417, 
0.035, 2.154, 418, 
0.005, 2.259, 419, 
0.045, 1.257, 420, 
0.075, 1.707, 421, 
0.041, 2.900, 422, 
0.065, 2.053, 423, 
0.067, 1.365, 424, 
0.039, 1.833, 425, 
0.028, 1.375, 426, 
0.085, 1.409, 427, 
0.087, 2.103, 428, 
0.015, 1.278, 429, 
0.045, 2.486, 430, 
0.064, 2.155, 431, 
0.023, 2.216, 432, 
0.035, 0.974, 433, 
0.105, 2.191, 434, 
0.039, 1.173, 435, 
0.044, 1.293, 436, 
0.045, 1.080, 437, 
0.096, 1.522, 438, 
0.038, 1.308, 439, 
0.065, 2.792, 440, 
0.047, 1.994, 441, 
0.035, 1.814, 442, 
0.052, 1.867, 443, 
0.059, 2.095, 444, 
0.097, 1.407, 445, 
0.061, 1.457, 446, 
0.010, 2.259, 447, 
0.044, 1.109, 448, 
0.061, 1.832, 449, 
0.055, 1.746, 450, 
0.049, 2.021, 451, 
0.036, 1.295, 452, 
0.067, 1.509, 453, 
0.080, 2.294, 454, 
0.053, 0.933, 455, 
0.062, 2.147, 456, 
0.096, 1.160, 457, 
0.045, 1.343, 458, 
0.048, 2.024, 459, 
0.055, 1.374, 460, 
0.051, 1.675, 461, 
0.052, 1.675, 462, 
0.062, 1.909, 463, 
0.092, 1.816, 464, 
0.001, 1.321, 465, 
0.027, 2.452, 466, 
0.040, 2.021, 467, 
0.034, 1.375, 468, 
0.072, 2.041, 469, 
0.048, 1.467, 470, 
0.008, 1.256, 471, 
0.052, 1.656, 472, 
0.038, 1.585, 473, 
0.123, 1.827, 474, 
0.074, 3.107, 475, 
0.044, 1.294, 476, 
0.037, 1.515, 477, 
0.057, 1.433, 478, 
0.042, 1.172, 479, 
0.054, 1.339, 480, 
0.052, 1.919, 481, 
0.076, 1.460, 482, 
0.102, 3.073, 483, 
0.060, 1.978, 484, 
0.038, 2.235, 485, 
0.021, 1.575, 486, 
0.053, 2.095, 487, 
0.081, 1.902, 488, 
0.057, 1.432, 489, 
0.063, 2.039, 490, 
0.062, 1.700, 491, 
0.064, 2.349, 492, 
0.075, 1.562, 493, 
0.083, 1.364, 494, 
0.043, 1.831, 495, 
0.059, 1.259, 496, 
0.058, 1.618, 497, 
0.078, 1.542, 498, 
0.032, 1.327, 499, 
0.075, 1.698, 500, 
0.081, 1.804, 501, 
0.062, 1.664, 502, 
0.049, 2.153, 503, 
0.040, 1.120, 504, 
0.073, 2.498, 505, 
0.048, 2.952, 506, 
0.074, 1.984, 507, 
0.068, 1.881, 508, 
0.022, 1.255, 509, 
0.113, 1.828, 510, 
0.052, 1.535, 511, 
0.041, 1.331, 512, 
0.034, 1.277, 513, 
0.070, 1.800, 514, 
0.035, 1.641, 515, 
0.029, 1.098, 516, 
0.042, 0.890, 517, 
0.021, 1.658, 518, 
0.076, 3.160, 519, 
0.055, 1.300, 520, 
0.067, 1.431, 521, 
0.061, 1.654, 522, 
-0.001, 1.594, 523, 
0.024, 1.331, 524, 
0.027, 1.314, 525, 
0.052, 2.026, 526, 
0.078, 1.607, 527, 
0.101, 2.015, 528, 
0.048, 1.559, 529, 
0.035, 1.517, 530, 
0.075, 1.489, 531, 
0.030, 2.022, 532, 
0.100, 1.458, 533, 
0.090, 1.609, 534, 
0.053, 1.471, 535, 
0.016, 2.260, 536, 
0.060, 1.544, 537, 
0.028, 1.522, 538, 
0.028, 2.000, 539, 
0.035, 1.300, 540, 
0.049, 0.934, 541, 
0.072, 1.817, 542, 
0.051, 1.790, 543, 
0.023, 1.375, 544, 
0.033, 1.341, 545, 
0.040, 1.410, 546, 
0.036, 1.467, 547, 
0.040, 2.311, 548, 
0.031, 1.808, 549, 
0.094, 2.521, 550, 
0.059, 1.583, 551, 
0.070, 1.954, 552, 
0.041, 1.257, 553, 
0.040, 1.799, 554, 
0.039, 1.624, 555, 
0.050, 1.222, 556, 
0.059, 1.281, 557, 
0.076, 1.644, 558, 
0.072, 3.160, 559, 
0.038, 2.048, 560, 
0.068, 1.758, 561, 
0.033, 1.983, 562, 
0.135, 1.922, 563, 
0.071, 2.114, 564, 
0.031, 1.436, 565, 
0.042, 1.080, 566, 
0.051, 1.256, 567, 
0.101, 2.189, 568, 
0.084, 1.433, 569, 
0.036, 2.673, 570, 
0.073, 1.562, 571, 
0.022, 1.375, 572, 
0.056, 0.932, 573, 
0.051, 1.535, 574, 
0.031, 1.656, 575, 
0.026, 1.013, 576, 
0.056, 1.700, 577, 
0.060, 2.175, 578, 
