mean,std,episode,x
0.037, 1.684, 96, 
0.101, 1.916, 97, 
0.047, 1.528, 98, 
0.073, 2.170, 99, 
0.069, 1.462, 100, 
0.077, 2.034, 101, 
0.041, 2.739, 102, 
0.041, 1.635, 103, 
0.037, 1.529, 104, 
0.139, 1.915, 105, 
0.075, 1.605, 106, 
0.044, 1.359, 107, 
0.051, 1.860, 108, 
0.027, 1.062, 109, 
0.042, 1.166, 110, 
0.047, 1.280, 111, 
0.104, 2.138, 112, 
0.049, 1.241, 113, 
0.069, 2.687, 114, 
0.045, 1.678, 115, 
0.014, 2.046, 116, 
0.027, 1.168, 117, 
0.009, 1.198, 118, 
0.035, 0.969, 119, 
0.045, 1.125, 120, 
0.061, 1.739, 121, 
0.032, 2.312, 122, 
0.052, 2.089, 123, 
0.055, 2.987, 124, 
0.040, 1.145, 125, 
0.101, 1.928, 126, 
0.064, 2.283, 127, 
0.060, 1.487, 128, 
0.071, 1.680, 129, 
0.061, 1.458, 130, 
0.093, 2.295, 131, 
0.038, 2.287, 132, 
0.027, 1.313, 133, 
0.045, 1.353, 134, 
0.050, 1.339, 135, 
0.030, 2.198, 136, 
0.024, 0.941, 137, 
0.059, 1.788, 138, 
0.021, 1.279, 139, 
0.062, 1.885, 140, 
0.069, 1.980, 141, 
0.104, 1.811, 142, 
0.061, 1.418, 143, 
0.051, 1.790, 144, 
0.035, 1.772, 145, 
0.037, 1.510, 146, 
0.076, 2.108, 147, 
0.062, 1.617, 148, 
0.053, 1.591, 149, 
0.074, 1.841, 150, 
0.049, 2.135, 151, 
0.070, 1.823, 152, 
0.030, 0.912, 153, 
0.056, 2.321, 154, 
0.064, 1.370, 155, 
0.062, 1.154, 156, 
0.036, 1.606, 157, 
0.048, 1.577, 158, 
0.059, 1.722, 159, 
0.031, 1.296, 160, 
0.070, 2.484, 161, 
0.032, 1.837, 162, 
0.041, 1.885, 163, 
0.026, 1.332, 164, 
0.048, 1.502, 165, 
0.052, 1.573, 166, 
0.050, 1.399, 167, 
0.068, 1.566, 168, 
0.018, 1.261, 169, 
0.022, 1.455, 170, 
0.033, 1.183, 171, 
0.068, 1.960, 172, 
0.022, 2.258, 173, 
0.058, 2.314, 174, 
0.052, 1.590, 175, 
0.041, 1.519, 176, 
0.050, 1.544, 177, 
0.058, 1.768, 178, 
0.041, 1.787, 179, 
0.028, 1.297, 180, 
0.053, 1.663, 181, 
0.081, 2.424, 182, 
0.041, 1.506, 183, 
0.036, 1.294, 184, 
0.024, 2.254, 185, 
0.080, 1.918, 186, 
0.069, 1.718, 187, 
0.047, 1.319, 188, 
0.038, 1.511, 189, 
0.046, 1.387, 190, 
0.007, 2.698, 191, 
0.046, 1.128, 192, 
0.041, 1.773, 193, 
0.056, 1.449, 194, 
0.046, 1.881, 195, 
0.058, 3.590, 196, 
0.042, 1.820, 197, 
0.060, 1.145, 198, 
0.019, 1.258, 199, 
0.041, 1.538, 200, 
0.070, 1.537, 201, 
0.029, 0.918, 202, 
0.017, 1.624, 203, 
0.122, 3.003, 204, 
0.075, 1.657, 205, 
0.011, 1.379, 206, 
0.032, 1.282, 207, 
0.050, 1.680, 208, 
0.073, 2.319, 209, 
0.067, 1.606, 210, 
0.048, 1.305, 211, 
0.051, 1.866, 212, 
0.020, 1.654, 213, 
0.022, 1.268, 214, 
0.059, 2.093, 215, 
0.036, 1.515, 216, 
0.056, 2.092, 217, 
0.072, 1.801, 218, 
0.025, 1.428, 219, 
0.045, 2.782, 220, 
0.028, 1.057, 221, 
0.045, 1.143, 222, 
0.029, 1.632, 223, 
0.078, 1.136, 224, 
0.058, 2.077, 225, 
0.044, 1.444, 226, 
0.044, 0.908, 227, 
0.059, 1.441, 228, 
0.116, 2.714, 229, 
0.025, 1.565, 230, 
0.073, 1.610, 231, 
0.062, 1.967, 232, 
0.023, 1.916, 233, 
0.030, 1.292, 234, 
0.057, 1.601, 235, 
0.019, 1.210, 236, 
0.060, 1.927, 237, 
0.052, 1.034, 238, 
0.067, 1.555, 239, 
0.041, 1.279, 240, 
0.046, 1.788, 241, 
0.012, 1.905, 242, 
0.071, 1.334, 243, 
0.074, 1.921, 244, 
0.033, 1.643, 245, 
0.041, 0.860, 246, 
0.020, 0.950, 247, 
0.040, 2.369, 248, 
0.038, 1.434, 249, 
0.109, 1.929, 250, 
0.049, 1.383, 251, 
0.022, 1.415, 252, 
0.085, 1.392, 253, 
0.060, 1.540, 254, 
0.085, 2.223, 255, 
0.058, 1.447, 256, 
0.009, 1.263, 257, 
0.062, 2.479, 258, 
0.023, 1.370, 259, 
0.075, 1.153, 260, 
0.053, 2.034, 261, 
0.042, 2.220, 262, 
0.038, 1.237, 263, 
0.021, 2.173, 264, 
0.069, 1.924, 265, 
0.066, 1.900, 266, 
0.016, 1.951, 267, 
0.029, 2.093, 268, 
0.063, 1.617, 269, 
0.050, 1.204, 270, 
0.045, 1.583, 271, 
0.032, 1.275, 272, 
0.089, 2.345, 273, 
0.085, 2.646, 274, 
0.090, 1.969, 275, 
0.041, 1.830, 276, 
0.051, 1.091, 277, 
0.065, 1.861, 278, 
0.065, 1.679, 279, 
0.066, 2.700, 280, 
0.049, 1.469, 281, 
0.028, 0.910, 282, 
0.057, 1.401, 283, 
0.068, 1.853, 284, 
0.050, 1.099, 285, 
0.060, 2.024, 286, 
0.068, 1.683, 287, 
0.063, 2.194, 288, 
0.065, 2.046, 289, 
0.021, 1.985, 290, 
0.077, 1.105, 291, 
0.038, 1.117, 292, 
0.010, 1.997, 293, 
0.043, 1.576, 294, 
0.016, 1.771, 295, 
0.031, 1.463, 296, 
0.043, 1.545, 297, 
0.055, 1.795, 298, 
0.051, 1.309, 299, 
0.086, 1.890, 300, 
0.079, 2.476, 301, 
0.037, 0.960, 302, 
0.073, 1.723, 303, 
0.045, 1.491, 304, 
0.062, 1.751, 305, 
0.075, 2.370, 306, 
0.067, 1.616, 307, 
0.064, 2.110, 308, 
0.035, 0.995, 309, 
0.043, 1.767, 310, 
0.077, 1.677, 311, 
0.054, 1.946, 312, 
0.062, 1.906, 313, 
0.036, 1.593, 314, 
0.011, 1.544, 315, 
0.080, 1.743, 316, 
0.045, 1.506, 317, 
0.025, 1.600, 318, 
0.049, 1.252, 319, 
0.142, 1.789, 320, 
0.059, 1.931, 321, 
0.022, 1.743, 322, 
0.034, 1.721, 323, 
0.081, 1.660, 324, 
0.071, 1.721, 325, 
0.044, 1.580, 326, 
0.065, 2.636, 327, 
0.042, 2.195, 328, 
0.029, 0.967, 329, 
0.062, 1.258, 330, 
0.087, 2.377, 331, 
0.052, 1.276, 332, 
0.042, 2.083, 333, 
0.055, 1.400, 334, 
0.073, 1.604, 335, 
0.048, 1.441, 336, 
0.051, 1.035, 337, 
0.056, 2.194, 338, 
0.052, 1.571, 339, 
0.079, 1.409, 340, 
0.053, 1.605, 341, 
0.046, 1.066, 342, 
0.048, 1.187, 343, 
0.086, 1.395, 344, 
0.099, 1.753, 345, 
0.060, 2.148, 346, 
0.077, 1.729, 347, 
0.096, 2.349, 348, 
0.049, 1.255, 349, 
0.100, 2.011, 350, 
0.045, 1.128, 351, 
0.073, 1.842, 352, 
0.044, 1.449, 353, 
0.074, 2.116, 354, 
0.067, 1.510, 355, 
0.047, 1.135, 356, 
0.074, 1.856, 357, 
0.053, 1.036, 358, 
0.032, 1.129, 359, 
0.033, 1.286, 360, 
0.042, 1.074, 361, 
0.043, 0.999, 362, 
0.039, 1.470, 363, 
0.041, 1.525, 364, 
0.073, 1.783, 365, 
0.018, 1.209, 366, 
0.070, 1.657, 367, 
0.070, 3.068, 368, 
0.056, 1.103, 369, 
0.068, 1.630, 370, 
0.067, 1.724, 371, 
0.028, 1.936, 372, 
0.082, 1.701, 373, 
0.069, 1.705, 374, 
0.076, 1.545, 375, 
0.046, 1.194, 376, 
0.084, 1.406, 377, 
0.055, 1.231, 378, 
0.003, 1.566, 379, 
0.034, 1.844, 380, 
0.041, 2.177, 381, 
0.030, 3.532, 382, 
0.032, 1.974, 383, 
0.035, 1.440, 384, 
0.052, 1.376, 385, 
0.049, 1.480, 386, 
0.028, 1.464, 387, 
0.046, 1.382, 388, 
0.070, 1.559, 389, 
0.045, 1.313, 390, 
0.050, 1.112, 391, 
0.047, 1.285, 392, 
0.028, 1.323, 393, 
0.068, 1.125, 394, 
0.088, 2.273, 395, 
0.090, 1.361, 396, 
0.067, 1.495, 397, 
0.034, 1.236, 398, 
0.069, 1.805, 399, 
0.108, 1.953, 400, 
0.061, 1.636, 401, 
0.057, 1.572, 402, 
0.087, 1.553, 403, 
0.061, 1.898, 404, 
0.067, 2.339, 405, 
0.074, 1.651, 406, 
0.089, 1.397, 407, 
0.041, 2.276, 408, 
0.048, 2.272, 409, 
0.038, 1.530, 410, 
0.034, 1.942, 411, 
0.037, 1.236, 412, 
0.069, 2.868, 413, 
0.049, 1.137, 414, 
0.058, 1.798, 415, 
0.023, 1.264, 416, 
0.116, 2.994, 417, 
0.056, 1.108, 418, 
0.048, 1.686, 419, 
0.049, 1.462, 420, 
0.048, 1.143, 421, 
0.005, 2.732, 422, 
0.071, 1.854, 423, 
0.063, 2.245, 424, 
0.092, 2.369, 425, 
0.057, 1.644, 426, 
0.047, 1.259, 427, 
0.049, 1.449, 428, 
0.035, 1.299, 429, 
0.069, 2.149, 430, 
0.040, 1.163, 431, 
0.046, 1.557, 432, 
0.044, 1.140, 433, 
0.071, 1.616, 434, 
0.053, 1.611, 435, 
0.036, 1.473, 436, 
0.063, 2.200, 437, 
0.062, 2.742, 438, 
0.061, 2.830, 439, 
0.055, 1.248, 440, 
0.064, 2.884, 441, 
0.003, 2.738, 442, 
0.054, 1.625, 443, 
0.088, 1.874, 444, 
0.054, 1.131, 445, 
0.046, 1.270, 446, 
0.057, 2.281, 447, 
0.079, 1.736, 448, 
0.053, 2.288, 449, 
0.056, 2.303, 450, 
0.052, 1.552, 451, 
0.022, 2.022, 452, 
0.069, 1.739, 453, 
0.075, 1.463, 454, 
0.068, 2.874, 455, 
0.040, 2.307, 456, 
0.039, 2.320, 457, 
0.045, 1.435, 458, 
0.035, 1.748, 459, 
0.035, 1.311, 460, 
0.059, 1.587, 461, 
0.013, 1.387, 462, 
0.075, 1.957, 463, 
0.053, 1.439, 464, 
0.068, 1.734, 465, 
0.010, 2.597, 466, 
0.086, 1.388, 467, 
0.044, 1.461, 468, 
0.050, 1.379, 469, 
0.098, 2.385, 470, 
0.025, 1.252, 471, 
0.046, 1.938, 472, 
0.071, 2.841, 473, 
0.066, 1.595, 474, 
0.048, 1.548, 475, 
0.059, 1.758, 476, 
0.083, 1.677, 477, 
0.050, 1.979, 478, 
0.132, 2.831, 479, 
0.044, 1.124, 480, 
0.030, 0.928, 481, 
0.043, 1.558, 482, 
0.082, 1.968, 483, 
0.053, 1.444, 484, 
0.015, 1.987, 485, 
0.018, 1.314, 486, 
0.077, 1.682, 487, 
0.031, 1.424, 488, 
0.061, 1.771, 489, 
0.112, 2.160, 490, 
0.029, 1.319, 491, 
0.034, 1.510, 492, 
0.020, 1.249, 493, 
0.086, 1.968, 494, 
0.069, 1.532, 495, 
0.058, 1.904, 496, 
0.073, 1.684, 497, 
0.031, 1.865, 498, 
0.042, 1.169, 499, 
0.054, 1.638, 500, 
0.017, 1.319, 501, 
0.072, 1.560, 502, 
0.060, 1.485, 503, 
0.039, 1.946, 504, 
0.030, 0.930, 505, 
0.042, 0.931, 506, 
0.028, 1.233, 507, 
0.035, 1.043, 508, 
0.036, 0.939, 509, 
0.049, 1.257, 510, 
0.031, 1.160, 511, 
0.054, 2.911, 512, 
0.065, 1.757, 513, 
0.062, 2.495, 514, 
0.097, 1.933, 515, 
0.040, 1.342, 516, 
0.047, 1.300, 517, 
0.027, 1.276, 518, 
0.033, 1.516, 519, 
0.043, 0.934, 520, 
0.041, 1.307, 521, 
0.038, 2.328, 522, 
0.042, 1.142, 523, 
0.043, 1.069, 524, 
0.067, 1.627, 525, 
0.032, 1.626, 526, 
0.082, 1.399, 527, 
0.072, 1.696, 528, 
0.032, 1.974, 529, 
0.070, 1.560, 530, 
0.047, 2.791, 531, 
0.062, 1.744, 532, 
0.041, 1.814, 533, 
0.048, 2.094, 534, 
0.021, 1.435, 535, 
0.040, 1.343, 536, 
0.049, 1.221, 537, 
0.058, 2.345, 538, 
0.036, 1.551, 539, 
0.034, 2.485, 540, 
0.035, 0.904, 541, 
0.061, 1.535, 542, 
0.022, 1.330, 543, 
0.123, 3.061, 544, 
0.025, 1.329, 545, 
0.044, 2.191, 546, 
0.064, 1.649, 547, 
0.049, 1.859, 548, 
0.098, 1.984, 549, 
0.043, 1.682, 550, 
0.079, 2.145, 551, 
0.050, 1.975, 552, 
0.051, 2.003, 553, 
0.066, 1.540, 554, 
0.074, 1.747, 555, 
0.019, 1.397, 556, 
0.029, 2.185, 557, 
0.090, 1.954, 558, 
0.034, 1.844, 559, 
0.036, 1.071, 560, 
0.086, 1.390, 561, 
0.031, 2.751, 562, 
0.048, 1.502, 563, 
0.083, 1.519, 564, 
0.044, 1.200, 565, 
0.045, 3.637, 566, 
0.005, 1.564, 567, 
0.054, 1.776, 568, 
0.042, 0.950, 569, 
0.088, 1.646, 570, 
0.067, 2.059, 571, 
0.038, 1.855, 572, 
0.025, 1.303, 573, 
0.070, 2.054, 574, 
0.044, 2.575, 575, 
0.037, 1.036, 576, 
0.093, 1.470, 577, 
0.032, 1.772, 578, 
0.042, 1.601, 579, 
0.043, 0.901, 580, 
0.024, 1.738, 581, 
0.070, 2.282, 582, 
0.040, 1.497, 583, 
0.039, 0.935, 584, 
0.015, 1.970, 585, 
0.013, 1.957, 586, 
0.038, 1.979, 587, 
0.040, 1.509, 588, 
0.067, 1.073, 589, 
0.084, 1.635, 590, 
0.043, 1.805, 591, 
0.055, 2.018, 592, 
0.072, 2.048, 593, 
0.029, 1.445, 594, 
0.061, 3.102, 595, 
0.054, 2.181, 596, 
0.072, 1.997, 597, 
0.034, 0.955, 598, 
0.034, 1.487, 599, 
0.082, 2.268, 600, 
0.023, 1.599, 601, 
0.048, 0.869, 602, 
0.080, 1.469, 603, 
0.051, 1.728, 604, 
0.072, 1.981, 605, 
0.046, 1.063, 606, 
0.033, 2.172, 607, 
0.046, 2.978, 608, 
0.046, 2.129, 609, 
0.057, 1.525, 610, 
0.047, 2.459, 611, 
0.027, 1.245, 612, 
-0.009, 2.689, 613, 
0.038, 1.341, 614, 
0.040, 1.879, 615, 
0.043, 1.135, 616, 
0.040, 1.272, 617, 
0.042, 1.572, 618, 
0.070, 1.544, 619, 
0.061, 1.411, 620, 
0.060, 1.468, 621, 
0.053, 2.301, 622, 
0.057, 1.609, 623, 
0.045, 1.437, 624, 
0.029, 2.888, 625, 
0.024, 1.643, 626, 
0.046, 1.926, 627, 
0.046, 1.786, 628, 
0.032, 1.502, 629, 
0.064, 1.873, 630, 
0.114, 2.971, 631, 
0.051, 1.855, 632, 
0.057, 2.848, 633, 
0.070, 1.600, 634, 
0.062, 2.414, 635, 
0.059, 2.078, 636, 
0.032, 1.520, 637, 
0.050, 1.344, 638, 
0.036, 1.020, 639, 
0.065, 1.958, 640, 
0.067, 2.152, 641, 
0.024, 1.767, 642, 
0.006, 1.580, 643, 
0.066, 1.729, 644, 
0.044, 1.801, 645, 
0.067, 3.670, 646, 
0.036, 1.297, 647, 
0.076, 1.434, 648, 
0.036, 1.936, 649, 
0.045, 1.311, 650, 
0.024, 2.230, 651, 
0.069, 1.779, 652, 
0.066, 1.564, 653, 
0.061, 1.775, 654, 
0.047, 1.487, 655, 
0.048, 1.790, 656, 
0.051, 2.082, 657, 
0.038, 1.980, 658, 
0.034, 2.533, 659, 
0.028, 1.386, 660, 
0.062, 1.374, 661, 
0.042, 2.879, 662, 
0.044, 1.600, 663, 
0.034, 1.982, 664, 
0.023, 2.625, 665, 
0.035, 0.966, 666, 
0.036, 1.502, 667, 
0.029, 1.853, 668, 
0.010, 3.476, 669, 
0.027, 3.526, 670, 
0.038, 1.089, 671, 
0.046, 2.288, 672, 
0.026, 1.769, 673, 
0.046, 1.094, 674, 
0.061, 1.479, 675, 
0.048, 1.571, 676, 
0.068, 1.425, 677, 
0.043, 1.293, 678, 
0.029, 1.103, 679, 
0.087, 1.623, 680, 
0.038, 1.511, 681, 
0.034, 1.104, 682, 
0.057, 2.263, 683, 
0.060, 1.888, 684, 
0.019, 0.998, 685, 
0.043, 1.557, 686, 
0.052, 1.806, 687, 
0.033, 1.249, 688, 
0.038, 1.897, 689, 
0.043, 1.300, 690, 
0.030, 2.206, 691, 
0.037, 1.038, 692, 
0.081, 1.453, 693, 
0.043, 1.164, 694, 
0.072, 1.515, 695, 
0.062, 1.700, 696, 
0.071, 1.795, 697, 
0.063, 2.479, 698, 
0.026, 1.876, 699, 
0.022, 2.633, 700, 
0.071, 2.165, 701, 
0.049, 1.296, 702, 
0.061, 1.702, 703, 
0.073, 1.892, 704, 
0.060, 2.469, 705, 
0.017, 2.045, 706, 
0.073, 1.522, 707, 
0.078, 2.033, 708, 
0.059, 1.535, 709, 
0.021, 1.291, 710, 
0.065, 1.905, 711, 
0.011, 1.266, 712, 
0.032, 1.638, 713, 
0.066, 1.370, 714, 
0.045, 1.359, 715, 
0.034, 1.480, 716, 
0.060, 1.678, 717, 
0.061, 2.105, 718, 
0.052, 1.808, 719, 
0.062, 2.094, 720, 
0.033, 1.905, 721, 
0.017, 1.319, 722, 
0.010, 1.593, 723, 
0.050, 1.584, 724, 
0.040, 1.308, 725, 
0.040, 1.662, 726, 
0.021, 1.780, 727, 
0.066, 1.454, 728, 
0.000, 3.390, 729, 
0.072, 3.724, 730, 
0.058, 2.495, 731, 
0.062, 2.950, 732, 
0.040, 1.949, 733, 
0.056, 1.699, 734, 
0.062, 1.907, 735, 
0.022, 3.524, 736, 
0.036, 1.972, 737, 
0.067, 1.704, 738, 
0.037, 0.899, 739, 
0.070, 1.530, 740, 
0.079, 1.636, 741, 
0.012, 1.264, 742, 
0.066, 1.702, 743, 
0.045, 1.506, 744, 
0.039, 1.798, 745, 
0.039, 1.518, 746, 
0.040, 1.064, 747, 
0.035, 1.215, 748, 
0.070, 1.798, 749, 
0.057, 2.270, 750, 
0.021, 1.781, 751, 
0.073, 1.523, 752, 
0.043, 0.934, 753, 
0.059, 1.642, 754, 
0.031, 1.161, 755, 
0.040, 1.146, 756, 
0.059, 1.783, 757, 
0.056, 1.642, 758, 
0.057, 2.271, 759, 
0.075, 3.723, 760, 
0.067, 1.434, 761, 
0.036, 0.940, 762, 
0.054, 1.255, 763, 
0.077, 2.034, 764, 
0.062, 2.094, 765, 
0.033, 1.866, 766, 
0.017, 2.047, 767, 
0.016, 1.319, 768, 
0.043, 1.171, 769, 
0.033, 1.516, 770, 
0.031, 1.880, 771, 
0.026, 1.326, 772, 
0.075, 1.848, 773, 
0.033, 2.053, 774, 
0.067, 1.455, 775, 
0.043, 1.683, 776, 
0.044, 1.813, 777, 
0.056, 1.119, 778, 
0.037, 1.831, 779, 
0.016, 3.584, 780, 
0.024, 2.122, 781, 
0.084, 1.906, 782, 
0.037, 1.404, 783, 
0.095, 2.306, 784, 
0.054, 2.019, 785, 
0.061, 1.653, 786, 
0.037, 1.988, 787, 
0.088, 2.062, 788, 
0.018, 2.280, 789, 
0.055, 1.638, 790, 
0.124, 2.005, 791, 
0.044, 2.150, 792, 
0.026, 2.020, 793, 
0.049, 2.291, 794, 
0.067, 1.899, 795, 
0.038, 1.999, 796, 
0.059, 1.973, 797, 
0.036, 1.214, 798, 
0.034, 1.251, 799, 
0.061, 1.536, 800, 
0.044, 1.562, 801, 
0.025, 2.021, 802, 
0.045, 1.353, 803, 
0.054, 1.255, 804, 
0.074, 2.174, 805, 
0.033, 1.796, 806, 
0.073, 1.523, 807, 
0.054, 1.809, 808, 
0.058, 1.258, 809, 
0.044, 1.818, 810, 
0.031, 0.976, 811, 
0.064, 2.939, 812, 
0.055, 2.450, 813, 
0.078, 1.685, 814, 
0.031, 2.003, 815, 
0.060, 1.256, 816, 
-0.001, 2.747, 817, 
0.072, 1.440, 818, 
0.031, 0.931, 819, 
0.056, 1.977, 820, 
0.052, 2.926, 821, 
0.091, 1.614, 822, 
0.037, 1.747, 823, 
0.056, 1.497, 824, 
0.095, 2.302, 825, 
0.015, 1.410, 826, 
0.056, 2.007, 827, 
0.035, 2.485, 828, 
0.034, 1.467, 829, 
0.070, 1.429, 830, 
0.041, 1.080, 831, 
0.023, 1.263, 832, 
0.061, 1.534, 833, 
0.030, 1.161, 834, 
0.057, 1.898, 835, 
0.035, 1.479, 836, 
0.065, 1.988, 837, 
0.051, 2.729, 838, 
0.037, 1.515, 839, 
0.035, 1.794, 840, 
0.084, 2.003, 841, 
0.019, 2.929, 842, 
0.053, 1.255, 843, 
0.036, 0.940, 844, 
0.041, 1.885, 845, 
0.053, 2.905, 846, 
0.036, 0.940, 847, 
0.066, 1.454, 848, 
0.056, 1.906, 849, 
0.025, 1.169, 850, 
0.021, 1.003, 851, 
0.026, 1.326, 852, 
0.074, 1.438, 853, 
0.027, 1.327, 854, 
0.035, 1.480, 855, 
0.047, 2.833, 856, 
0.039, 1.703, 857, 
0.059, 1.897, 858, 
0.072, 1.720, 859, 
0.044, 1.818, 860, 
0.068, 1.756, 861, 
0.084, 1.907, 862, 
0.048, 2.018, 863, 
0.006, 3.497, 864, 
0.063, 2.207, 865, 
0.027, 1.232, 866, 
0.057, 2.083, 867, 
0.030, 2.211, 868, 
0.073, 1.152, 869, 
0.045, 1.506, 870, 
0.073, 1.431, 871, 
0.051, 2.857, 872, 
0.048, 1.332, 873, 
0.040, 1.583, 874, 
0.140, 1.916, 875, 
0.075, 1.609, 876, 
0.060, 1.536, 877, 
0.033, 1.516, 878, 
0.046, 2.293, 879, 
0.025, 1.098, 880, 
0.040, 1.064, 881, 
0.040, 2.027, 882, 
0.057, 1.119, 883, 
0.048, 1.535, 884, 
0.053, 2.018, 885, 
0.049, 1.258, 886, 
0.070, 1.465, 887, 
0.028, 1.012, 888, 
0.047, 1.993, 889, 
0.062, 2.093, 890, 
0.045, 1.509, 891, 
0.042, 1.158, 892, 
0.036, 1.807, 893, 
0.050, 1.257, 894, 
0.079, 3.154, 895, 
0.034, 1.251, 896, 
0.056, 2.103, 897, 
0.045, 1.554, 898, 
0.044, 1.559, 899, 
0.050, 2.281, 900, 
0.036, 1.262, 901, 
0.027, 1.171, 902, 
0.051, 1.253, 903, 
0.037, 1.551, 904, 
0.061, 1.779, 905, 
0.043, 1.302, 906, 
0.142, 2.841, 907, 
0.062, 1.803, 908, 
0.018, 2.039, 909, 
0.047, 1.432, 910, 
0.062, 2.092, 911, 
0.056, 2.268, 912, 
0.043, 2.785, 913, 
0.078, 1.458, 914, 
0.051, 1.584, 915, 
0.049, 1.866, 916, 
0.102, 2.294, 917, 
0.024, 1.250, 918, 
0.031, 0.975, 919, 
0.043, 1.506, 920, 
0.070, 1.700, 921, 
0.018, 2.031, 922, 
0.065, 1.989, 923, 
0.037, 1.791, 924, 
0.049, 1.352, 925, 
0.046, 1.360, 926, 
0.021, 1.002, 927, 
0.029, 1.636, 928, 
0.057, 1.612, 929, 
0.071, 1.699, 930, 
0.055, 1.600, 931, 
0.012, 1.585, 932, 
0.036, 1.934, 933, 
0.069, 2.841, 934, 
0.054, 1.618, 935, 
0.025, 2.018, 936, 
0.049, 1.556, 937, 
0.049, 1.875, 938, 
0.058, 2.270, 939, 
0.061, 2.013, 940, 
0.019, 2.035, 941, 
0.016, 1.208, 942, 
0.061, 1.489, 943, 
0.052, 1.525, 944, 
0.073, 1.881, 945, 
0.017, 1.243, 946, 
0.059, 1.783, 947, 
0.032, 1.296, 948, 
0.044, 1.264, 949, 
0.018, 2.080, 950, 
0.076, 1.640, 951, 
0.042, 1.101, 952, 
0.036, 1.290, 953, 
0.021, 1.236, 954, 
0.050, 1.659, 955, 
0.076, 1.953, 956, 
0.066, 1.422, 957, 
0.042, 2.715, 958, 
0.051, 1.554, 959, 
0.083, 1.342, 960, 
0.032, 1.988, 961, 
0.029, 1.880, 962, 
0.034, 1.793, 963, 
0.051, 1.444, 964, 
0.027, 1.379, 965, 
0.012, 2.036, 966, 
0.067, 1.788, 967, 
0.047, 2.862, 968, 
0.072, 1.596, 969, 
0.105, 1.808, 970, 
0.035, 2.030, 971, 
0.051, 1.641, 972, 
0.037, 1.784, 973, 
0.032, 0.925, 974, 
0.056, 0.916, 975, 
0.037, 1.031, 976, 
0.034, 1.524, 977, 
0.125, 1.983, 978, 
0.038, 2.208, 979, 
0.073, 1.935, 980, 
0.057, 1.599, 981, 
0.039, 1.654, 982, 
0.073, 2.385, 983, 
0.053, 1.693, 984, 
0.021, 1.259, 985, 
0.038, 1.303, 986, 
0.074, 1.823, 987, 
0.031, 1.899, 988, 
0.048, 1.527, 989, 
0.042, 1.340, 990, 
0.049, 1.152, 991, 
0.060, 1.646, 992, 
0.044, 1.279, 993, 
0.052, 1.565, 994, 
0.066, 1.672, 995, 
0.041, 2.141, 996, 
0.027, 1.273, 997, 
