mean,std,episode,x
0.049, 1.350, 340, 
0.055, 1.223, 341, 
0.010, 1.331, 342, 
0.041, 1.186, 343, 
0.029, 0.664, 344, 
0.065, 1.504, 345, 
0.049, 1.068, 346, 
0.051, 1.299, 347, 
0.040, 0.954, 348, 
0.021, 0.919, 349, 
0.021, 0.756, 350, 
0.049, 1.250, 351, 
0.019, 1.238, 352, 
0.020, 1.501, 353, 
0.081, 1.091, 354, 
0.037, 1.613, 355, 
0.026, 0.827, 356, 
0.017, 1.586, 357, 
0.020, 1.127, 358, 
0.026, 1.121, 359, 
0.044, 1.042, 360, 
0.044, 1.245, 361, 
0.020, 1.479, 362, 
0.031, 0.969, 363, 
0.040, 1.141, 364, 
0.037, 1.213, 365, 
0.036, 1.449, 366, 
0.045, 1.342, 367, 
0.075, 1.621, 368, 
0.073, 1.564, 369, 
0.045, 1.082, 370, 
0.010, 1.430, 371, 
0.055, 1.153, 372, 
0.063, 1.948, 373, 
0.060, 0.955, 374, 
0.034, 2.797, 375, 
0.040, 0.861, 376, 
0.059, 1.243, 377, 
0.022, 0.926, 378, 
0.056, 1.628, 379, 
0.019, 0.830, 380, 
0.033, 0.822, 381, 
0.025, 0.731, 382, 
0.059, 1.580, 383, 
0.039, 1.338, 384, 
0.068, 1.426, 385, 
0.033, 1.398, 386, 
0.052, 0.892, 387, 
0.051, 1.213, 388, 
0.074, 1.211, 389, 
0.020, 0.967, 390, 
0.059, 1.487, 391, 
0.062, 1.230, 392, 
0.055, 1.155, 393, 
0.019, 0.968, 394, 
0.027, 2.218, 395, 
0.038, 1.262, 396, 
0.025, 1.137, 397, 
0.044, 1.334, 398, 
0.033, 2.068, 399, 
0.048, 1.171, 400, 
0.047, 1.232, 401, 
0.067, 1.089, 402, 
0.035, 1.409, 403, 
0.035, 1.570, 404, 
0.046, 1.211, 405, 
0.048, 1.037, 406, 
0.024, 1.205, 407, 
0.050, 1.426, 408, 
0.033, 1.573, 409, 
0.016, 0.799, 410, 
0.057, 1.759, 411, 
0.034, 0.977, 412, 
0.020, 1.413, 413, 
0.030, 1.490, 414, 
0.056, 1.386, 415, 
0.038, 0.973, 416, 
0.029, 1.587, 417, 
0.008, 1.192, 418, 
0.051, 1.465, 419, 
0.018, 0.752, 420, 
0.049, 1.567, 421, 
0.065, 1.079, 422, 
0.044, 1.090, 423, 
0.066, 1.485, 424, 
0.030, 0.981, 425, 
0.057, 1.241, 426, 
0.068, 1.573, 427, 
0.052, 2.182, 428, 
0.046, 1.001, 429, 
0.074, 1.808, 430, 
0.061, 1.074, 431, 
0.032, 1.539, 432, 
0.056, 1.420, 433, 
0.035, 1.345, 434, 
0.043, 1.094, 435, 
0.051, 1.348, 436, 
0.066, 1.092, 437, 
0.056, 1.266, 438, 
0.032, 1.398, 439, 
0.034, 1.092, 440, 
0.031, 0.677, 441, 
0.039, 1.674, 442, 
0.039, 1.240, 443, 
0.029, 0.979, 444, 
0.028, 1.203, 445, 
0.016, 0.981, 446, 
0.059, 1.386, 447, 
0.034, 0.796, 448, 
0.045, 1.002, 449, 
0.067, 1.662, 450, 
0.052, 1.252, 451, 
0.044, 0.956, 452, 
0.039, 1.227, 453, 
0.075, 1.506, 454, 
0.053, 1.733, 455, 
0.045, 1.072, 456, 
0.049, 1.213, 457, 
0.073, 1.882, 458, 
0.076, 1.720, 459, 
0.040, 1.012, 460, 
0.062, 1.317, 461, 
0.041, 1.001, 462, 
0.042, 1.016, 463, 
0.020, 1.251, 464, 
0.031, 1.096, 465, 
0.023, 0.874, 466, 
0.046, 0.996, 467, 
0.021, 0.991, 468, 
0.041, 1.087, 469, 
0.043, 1.114, 470, 
0.042, 0.788, 471, 
0.053, 1.508, 472, 
0.068, 1.190, 473, 
0.042, 0.867, 474, 
0.026, 1.039, 475, 
0.092, 2.142, 476, 
0.023, 0.831, 477, 
0.040, 1.492, 478, 
0.032, 0.698, 479, 
0.027, 1.237, 480, 
0.039, 2.193, 481, 
0.058, 1.093, 482, 
0.025, 1.057, 483, 
0.020, 0.982, 484, 
0.064, 1.226, 485, 
0.025, 1.100, 486, 
0.057, 1.206, 487, 
0.042, 2.175, 488, 
0.032, 0.942, 489, 
0.034, 2.188, 490, 
0.015, 2.019, 491, 
0.025, 0.667, 492, 
0.051, 1.361, 493, 
0.041, 1.497, 494, 
0.022, 0.714, 495, 
0.041, 1.354, 496, 
0.038, 1.147, 497, 
0.061, 1.106, 498, 
0.041, 1.488, 499, 
0.076, 1.355, 500, 
0.056, 1.283, 501, 
0.054, 1.557, 502, 
0.037, 0.817, 503, 
0.052, 1.930, 504, 
0.041, 1.012, 505, 
0.042, 1.477, 506, 
0.046, 1.327, 507, 
0.037, 0.861, 508, 
0.034, 1.186, 509, 
0.043, 1.228, 510, 
0.026, 1.363, 511, 
0.045, 1.340, 512, 
0.019, 1.101, 513, 
0.035, 2.158, 514, 
0.017, 0.750, 515, 
0.031, 0.780, 516, 
0.095, 1.505, 517, 
0.041, 1.355, 518, 
0.036, 0.999, 519, 
0.025, 0.667, 520, 
0.022, 1.030, 521, 
0.030, 1.277, 522, 
0.037, 0.973, 523, 
0.049, 1.591, 524, 
0.021, 1.044, 525, 
0.016, 0.940, 526, 
0.050, 1.240, 527, 
0.033, 1.262, 528, 
0.042, 1.096, 529, 
0.009, 2.191, 530, 
0.027, 0.678, 531, 
0.056, 1.264, 532, 
0.056, 1.207, 533, 
0.049, 1.318, 534, 
0.035, 1.004, 535, 
0.023, 1.411, 536, 
0.061, 1.432, 537, 
0.027, 0.678, 538, 
0.028, 0.730, 539, 
0.034, 1.020, 540, 
0.035, 1.168, 541, 
0.075, 1.093, 542, 
0.079, 1.370, 543, 
0.028, 1.135, 544, 
0.016, 0.941, 545, 
0.038, 1.053, 546, 
0.021, 0.714, 547, 
0.031, 1.362, 548, 
0.044, 1.232, 549, 
0.056, 2.022, 550, 
0.025, 1.399, 551, 
0.031, 1.462, 552, 
0.051, 1.571, 553, 
0.015, 1.077, 554, 
0.030, 1.739, 555, 
0.029, 1.347, 556, 
0.029, 1.354, 557, 
0.057, 1.292, 558, 
0.037, 1.436, 559, 
0.061, 1.576, 560, 
0.027, 0.705, 561, 
0.057, 1.233, 562, 
0.034, 1.173, 563, 
0.033, 1.184, 564, 
0.023, 0.831, 565, 
0.044, 1.525, 566, 
0.005, 1.187, 567, 
0.044, 1.407, 568, 
0.057, 1.453, 569, 
0.051, 1.419, 570, 
0.058, 1.606, 571, 
0.057, 1.075, 572, 
0.053, 1.399, 573, 
0.031, 1.405, 574, 
0.028, 1.404, 575, 
0.034, 1.173, 576, 
0.018, 1.516, 577, 
0.099, 1.504, 578, 
0.024, 0.983, 579, 
0.044, 2.320, 580, 
0.040, 1.716, 581, 
0.030, 1.278, 582, 
0.033, 1.174, 583, 
0.048, 1.280, 584, 
0.044, 1.240, 585, 
0.020, 2.681, 586, 
0.037, 1.610, 587, 
0.025, 1.100, 588, 
0.038, 1.163, 589, 
0.016, 1.335, 590, 
0.034, 1.103, 591, 
0.060, 1.784, 592, 
0.035, 1.021, 593, 
0.038, 1.201, 594, 
0.010, 1.191, 595, 
0.032, 0.701, 596, 
0.045, 1.117, 597, 
0.041, 0.961, 598, 
0.028, 0.879, 599, 
0.028, 1.499, 600, 
0.056, 1.207, 601, 
0.025, 1.100, 602, 
0.016, 1.335, 603, 
0.020, 0.958, 604, 
0.054, 1.157, 605, 
0.024, 0.983, 606, 
0.020, 0.995, 607, 
0.040, 1.483, 608, 
0.020, 0.798, 609, 
0.030, 1.226, 610, 
0.034, 1.014, 611, 
0.042, 1.721, 612, 
0.026, 0.784, 613, 
0.025, 1.498, 614, 
0.043, 1.570, 615, 
0.075, 1.093, 616, 
0.047, 1.939, 617, 
0.036, 0.973, 618, 
0.053, 1.802, 619, 
0.021, 1.092, 620, 
0.028, 1.499, 621, 
0.026, 0.939, 622, 
0.042, 1.736, 623, 
0.047, 1.939, 624, 
0.035, 1.015, 625, 
0.052, 1.654, 626, 
0.088, 2.300, 627, 
0.012, 0.990, 628, 
0.026, 1.530, 629, 
0.037, 0.999, 630, 
0.039, 1.053, 631, 
0.034, 0.846, 632, 
0.029, 1.660, 633, 
0.040, 0.942, 634, 
0.053, 1.348, 635, 
0.049, 1.244, 636, 
0.049, 1.591, 637, 
0.028, 1.496, 638, 
0.021, 1.044, 639, 
0.039, 0.797, 640, 
0.040, 1.206, 641, 
0.037, 1.188, 642, 
0.056, 1.075, 643, 
0.016, 0.968, 644, 
0.059, 1.321, 645, 
0.052, 1.099, 646, 
0.060, 1.579, 647, 
0.008, 1.195, 648, 
0.050, 1.455, 649, 
0.051, 1.494, 650, 
0.038, 1.198, 651, 
0.028, 1.499, 652, 
0.034, 1.230, 653, 
0.013, 1.532, 654, 
0.045, 2.201, 655, 
0.008, 1.195, 656, 
0.057, 1.371, 657, 
0.043, 1.180, 658, 
0.028, 1.135, 659, 
0.053, 1.592, 660, 
0.037, 1.359, 661, 
0.042, 1.126, 662, 
0.021, 1.044, 663, 
0.030, 1.438, 664, 
0.050, 1.091, 665, 
0.028, 1.373, 666, 
0.045, 1.940, 667, 
0.027, 0.911, 668, 
0.030, 0.981, 669, 
0.018, 0.824, 670, 
0.012, 0.990, 671, 
0.056, 1.386, 672, 
0.020, 1.654, 673, 
0.031, 0.869, 674, 
0.064, 1.509, 675, 
0.069, 1.730, 676, 
0.028, 1.480, 677, 
0.023, 0.831, 678, 
0.056, 1.630, 679, 
0.039, 0.797, 680, 
0.030, 0.943, 681, 
0.016, 0.968, 682, 
0.035, 0.975, 683, 
0.016, 1.122, 684, 
0.027, 1.864, 685, 
0.019, 1.420, 686, 
0.025, 1.481, 687, 
0.070, 1.730, 688, 
0.016, 1.334, 689, 
0.056, 1.207, 690, 
0.037, 1.359, 691, 
0.037, 0.973, 692, 
0.031, 1.417, 693, 
0.054, 1.080, 694, 
0.033, 1.723, 695, 
0.030, 1.007, 696, 
0.061, 1.363, 697, 
0.042, 1.431, 698, 
0.059, 1.525, 699, 
0.030, 1.188, 700, 
0.031, 0.869, 701, 
0.026, 1.058, 702, 
0.032, 1.230, 703, 
0.046, 1.247, 704, 
0.034, 1.363, 705, 
0.048, 1.257, 706, 
0.042, 1.529, 707, 
0.023, 1.656, 708, 
0.054, 2.792, 709, 
0.022, 1.091, 710, 
0.037, 0.862, 711, 
0.050, 1.240, 712, 
0.040, 1.735, 713, 
0.074, 1.451, 714, 
0.060, 1.322, 715, 
0.105, 1.441, 716, 
0.055, 1.157, 717, 
0.065, 1.231, 718, 
0.013, 1.691, 719, 
0.054, 1.080, 720, 
0.037, 1.020, 721, 
0.012, 1.535, 722, 
0.040, 1.206, 723, 
0.044, 1.937, 724, 
0.046, 1.237, 725, 
0.036, 1.496, 726, 
0.048, 1.353, 727, 
0.020, 0.995, 728, 
0.035, 1.099, 729, 
0.052, 1.099, 730, 
0.052, 1.030, 731, 
0.021, 1.656, 732, 
0.034, 1.151, 733, 
0.033, 1.262, 734, 
0.020, 0.798, 735, 
0.043, 1.500, 736, 
0.046, 1.939, 737, 
0.044, 1.874, 738, 
0.032, 1.260, 739, 
0.056, 1.075, 740, 
0.031, 1.520, 741, 
0.044, 0.944, 742, 
0.013, 1.530, 743, 
0.098, 2.145, 744, 
0.032, 1.456, 745, 
0.071, 1.728, 746, 
0.017, 1.116, 747, 
0.053, 1.169, 748, 
0.052, 1.142, 749, 
0.016, 0.968, 750, 
0.045, 1.420, 751, 
0.026, 1.005, 752, 
0.018, 0.996, 753, 
0.037, 1.020, 754, 
0.037, 0.943, 755, 
0.024, 0.732, 756, 
-0.005, 2.035, 757, 
0.018, 1.516, 758, 
0.046, 1.714, 759, 
0.052, 1.099, 760, 
0.030, 0.860, 761, 
0.049, 1.280, 762, 
-0.007, 2.529, 763, 
0.054, 2.792, 764, 
0.024, 0.983, 765, 
0.027, 0.911, 766, 
0.034, 1.360, 767, 
0.036, 1.152, 768, 
0.019, 0.879, 769, 
0.037, 0.916, 770, 
0.065, 1.231, 771, 
0.041, 0.961, 772, 
0.028, 0.879, 773, 
0.025, 1.486, 774, 
0.033, 1.169, 775, 
0.044, 1.259, 776, 
0.033, 1.230, 777, 
0.045, 1.002, 778, 
0.056, 1.207, 779, 
0.021, 1.044, 780, 
0.056, 1.075, 781, 
0.010, 0.951, 782, 
0.027, 1.498, 783, 
0.024, 0.732, 784, 
0.019, 0.879, 785, 
0.028, 0.730, 786, 
0.017, 0.998, 787, 
0.033, 1.262, 788, 
0.048, 1.257, 789, 
0.033, 0.961, 790, 
0.028, 1.663, 791, 
0.027, 0.947, 792, 
0.022, 0.985, 793, 
0.036, 0.999, 794, 
0.036, 0.999, 795, 
0.033, 1.262, 796, 
0.024, 1.230, 797, 
0.027, 1.150, 798, 
0.054, 1.353, 799, 
0.034, 1.099, 800, 
0.019, 0.879, 801, 
0.043, 0.699, 802, 
0.029, 1.247, 803, 
0.030, 1.141, 804, 
0.028, 1.493, 805, 
0.042, 1.230, 806, 
0.035, 1.573, 807, 
0.044, 1.762, 808, 
0.032, 1.439, 809, 
0.035, 0.975, 810, 
0.036, 1.152, 811, 
0.025, 1.138, 812, 
0.030, 0.981, 813, 
0.024, 1.230, 814, 
0.056, 1.075, 815, 
0.044, 1.180, 816, 
0.044, 1.874, 817, 
0.053, 1.171, 818, 
0.041, 1.096, 819, 
0.024, 0.983, 820, 
0.042, 0.960, 821, 
0.036, 0.999, 822, 
0.025, 1.100, 823, 
0.029, 0.822, 824, 
0.020, 0.958, 825, 
0.062, 1.234, 826, 
0.036, 2.066, 827, 
0.031, 1.417, 828, 
0.034, 0.846, 829, 
0.043, 1.180, 830, 
0.048, 1.457, 831, 
0.032, 1.648, 832, 
0.029, 1.247, 833, 
0.047, 2.212, 834, 
0.020, 1.504, 835, 
0.011, 0.911, 836, 
0.023, 0.698, 837, 
0.045, 2.212, 838, 
0.044, 1.341, 839, 
0.051, 0.891, 840, 
0.064, 1.509, 841, 
0.043, 1.500, 842, 
0.037, 1.920, 843, 
0.021, 0.714, 844, 
0.049, 1.280, 845, 
0.042, 2.185, 846, 
0.042, 1.275, 847, 
0.044, 1.579, 848, 
0.052, 1.312, 849, 
0.048, 1.411, 850, 
0.044, 1.874, 851, 
0.040, 1.206, 852, 
0.057, 0.871, 853, 
0.029, 1.500, 854, 
0.105, 1.441, 855, 
0.041, 0.961, 856, 
0.027, 0.911, 857, 
0.037, 1.404, 858, 
0.028, 1.135, 859, 
0.037, 1.092, 860, 
0.054, 1.157, 861, 
0.096, 1.506, 862, 
0.068, 1.212, 863, 
0.037, 1.400, 864, 
0.020, 2.217, 865, 
0.057, 1.371, 866, 
0.034, 0.846, 867, 
0.057, 1.386, 868, 
0.038, 1.498, 869, 
0.028, 1.748, 870, 
0.017, 0.998, 871, 
0.019, 0.879, 872, 
0.031, 1.362, 873, 
0.055, 1.631, 874, 
0.034, 1.132, 875, 
0.044, 1.874, 876, 
0.025, 1.138, 877, 
0.054, 1.292, 878, 
0.020, 1.662, 879, 
0.030, 1.188, 880, 
0.037, 1.359, 881, 
0.035, 0.970, 882, 
0.035, 1.573, 883, 
0.025, 1.482, 884, 
0.037, 0.943, 885, 
0.035, 0.970, 886, 
0.037, 1.404, 887, 
0.064, 1.810, 888, 
0.028, 1.663, 889, 
0.028, 1.349, 890, 
0.035, 0.970, 891, 
0.042, 1.529, 892, 
0.017, 0.941, 893, 
0.024, 0.768, 894, 
0.061, 2.369, 895, 
0.066, 1.559, 896, 
0.064, 1.810, 897, 
0.043, 0.839, 898, 
0.069, 1.211, 899, 
0.037, 1.400, 900, 
0.027, 0.705, 901, 
0.048, 1.319, 902, 
0.039, 0.873, 903, 
0.021, 1.504, 904, 
0.033, 1.169, 905, 
0.065, 1.230, 906, 
0.051, 1.621, 907, 
0.023, 1.515, 908, 
0.015, 1.334, 909, 
0.014, 1.099, 910, 
0.031, 1.461, 911, 
0.028, 1.163, 912, 
0.033, 1.492, 913, 
0.026, 0.938, 914, 
0.047, 1.306, 915, 
0.041, 1.022, 916, 
0.013, 0.989, 917, 
0.042, 1.703, 918, 
0.029, 2.177, 919, 
0.024, 0.831, 920, 
0.043, 1.126, 921, 
0.030, 1.863, 922, 
0.053, 1.131, 923, 
0.032, 1.355, 924, 
0.045, 1.478, 925, 
0.031, 1.535, 926, 
0.029, 1.275, 927, 
0.049, 1.257, 928, 
0.033, 1.520, 929, 
0.023, 0.698, 930, 
0.051, 1.071, 931, 
0.060, 1.487, 932, 
0.014, 1.253, 933, 
0.029, 1.140, 934, 
0.049, 1.352, 935, 
0.040, 0.872, 936, 
0.015, 1.254, 937, 
0.022, 1.732, 938, 
0.030, 0.943, 939, 
0.025, 1.110, 940, 
0.031, 1.462, 941, 
0.078, 1.369, 942, 
0.033, 1.724, 943, 
0.027, 1.373, 944, 
0.046, 1.431, 945, 
0.017, 0.753, 946, 
0.050, 1.622, 947, 
0.055, 1.142, 948, 
0.035, 1.004, 949, 
0.015, 1.693, 950, 
0.023, 0.985, 951, 
0.012, 0.990, 952, 
0.022, 1.031, 953, 
0.038, 1.201, 954, 
0.051, 1.312, 955, 
0.016, 0.968, 956, 
0.054, 2.791, 957, 
0.039, 1.053, 958, 
0.045, 1.116, 959, 
0.040, 1.013, 960, 
0.058, 1.558, 961, 
0.048, 0.829, 962, 
0.026, 0.997, 963, 
0.062, 2.775, 964, 
0.034, 0.968, 965, 
0.029, 1.093, 966, 
0.020, 0.941, 967, 
0.070, 1.587, 968, 
0.022, 1.311, 969, 
0.035, 1.215, 970, 
0.033, 1.308, 971, 
0.040, 0.943, 972, 
0.019, 0.922, 973, 
0.025, 1.458, 974, 
0.048, 1.654, 975, 
0.044, 1.475, 976, 
0.032, 0.904, 977, 
0.031, 0.770, 978, 
0.005, 1.016, 979, 
0.041, 0.915, 980, 
0.028, 1.936, 981, 
0.012, 0.876, 982, 
0.055, 1.506, 983, 
0.045, 1.326, 984, 
0.048, 1.403, 985, 
0.030, 1.198, 986, 
0.061, 1.188, 987, 
0.055, 1.192, 988, 
0.047, 0.962, 989, 
0.045, 1.378, 990, 
0.025, 0.884, 991, 
0.055, 1.343, 992, 
0.034, 1.685, 993, 
0.043, 1.193, 994, 
0.045, 0.999, 995, 
0.038, 1.250, 996, 
0.036, 1.494, 997, 
