mean,std,episode,x
0.014, 0.344, 226, 
0.005, 0.480, 227, 
0.004, 0.251, 228, 
0.017, 0.359, 229, 
0.006, 0.266, 230, 
0.010, 0.512, 231, 
0.010, 0.377, 232, 
0.012, 0.370, 233, 
0.006, 0.384, 234, 
0.016, 0.324, 235, 
0.023, 0.360, 236, 
0.015, 0.451, 237, 
0.014, 0.451, 238, 
0.013, 0.585, 239, 
0.019, 0.411, 240, 
0.014, 0.358, 241, 
0.016, 0.436, 242, 
0.020, 0.610, 243, 
0.015, 0.574, 244, 
0.022, 0.365, 245, 
0.019, 0.364, 246, 
0.013, 0.400, 247, 
0.019, 0.555, 248, 
0.008, 0.582, 249, 
0.008, 0.316, 250, 
0.007, 0.238, 251, 
0.013, 0.396, 252, 
0.014, 0.529, 253, 
0.015, 0.396, 254, 
0.014, 0.475, 255, 
0.008, 0.454, 256, 
0.006, 0.275, 257, 
0.010, 0.450, 258, 
0.018, 0.752, 259, 
0.017, 0.425, 260, 
0.008, 0.494, 261, 
0.017, 0.418, 262, 
0.021, 0.441, 263, 
0.021, 0.587, 264, 
0.020, 0.364, 265, 
0.009, 0.270, 266, 
0.008, 0.494, 267, 
0.002, 0.398, 268, 
0.019, 0.790, 269, 
0.009, 0.458, 270, 
0.026, 0.520, 271, 
0.005, 0.327, 272, 
0.022, 0.352, 273, 
0.010, 0.496, 274, 
0.018, 0.426, 275, 
0.008, 0.275, 276, 
0.011, 0.487, 277, 
0.009, 0.298, 278, 
0.011, 0.494, 279, 
0.006, 0.555, 280, 
0.019, 0.346, 281, 
0.007, 0.304, 282, 
0.017, 0.720, 283, 
0.020, 0.425, 284, 
0.014, 0.314, 285, 
0.019, 0.470, 286, 
0.013, 0.391, 287, 
0.018, 0.510, 288, 
0.012, 0.359, 289, 
0.021, 0.718, 290, 
0.017, 0.491, 291, 
0.016, 0.358, 292, 
0.019, 0.478, 293, 
0.014, 0.400, 294, 
0.005, 0.531, 295, 
0.016, 0.494, 296, 
0.021, 0.346, 297, 
0.007, 0.792, 298, 
0.017, 0.790, 299, 
0.013, 0.315, 300, 
0.013, 0.420, 301, 
0.011, 0.578, 302, 
0.008, 0.340, 303, 
0.007, 0.641, 304, 
0.016, 0.452, 305, 
0.017, 0.585, 306, 
0.017, 0.500, 307, 
0.018, 0.416, 308, 
0.013, 0.376, 309, 
-0.001, 0.669, 310, 
0.014, 0.401, 311, 
0.010, 0.392, 312, 
0.015, 0.451, 313, 
0.010, 0.488, 314, 
0.012, 0.455, 315, 
0.014, 0.451, 316, 
0.015, 0.500, 317, 
0.006, 0.359, 318, 
0.007, 0.739, 319, 
0.022, 0.768, 320, 
0.008, 0.253, 321, 
0.022, 0.381, 322, 
0.011, 0.452, 323, 
0.009, 0.335, 324, 
0.017, 0.438, 325, 
0.018, 0.457, 326, 
0.012, 0.499, 327, 
0.007, 0.374, 328, 
0.009, 0.270, 329, 
0.007, 0.501, 330, 
0.011, 0.383, 331, 
0.020, 0.426, 332, 
0.014, 0.478, 333, 
0.013, 0.391, 334, 
0.015, 0.233, 335, 
0.026, 0.547, 336, 
0.010, 0.325, 337, 
0.018, 0.384, 338, 
0.013, 0.366, 339, 
0.010, 0.327, 340, 
0.010, 0.410, 341, 
0.016, 0.358, 342, 
0.017, 0.526, 343, 
0.012, 0.500, 344, 
0.011, 0.314, 345, 
0.019, 0.611, 346, 
0.016, 0.375, 347, 
0.022, 0.548, 348, 
0.017, 0.359, 349, 
0.010, 0.498, 350, 
0.022, 0.516, 351, 
0.005, 0.506, 352, 
0.008, 0.452, 353, 
0.018, 0.568, 354, 
0.016, 0.402, 355, 
0.018, 0.402, 356, 
0.019, 0.677, 357, 
0.018, 0.381, 358, 
0.006, 0.326, 359, 
0.021, 0.647, 360, 
0.008, 0.332, 361, 
0.012, 0.333, 362, 
0.012, 0.554, 363, 
0.020, 0.358, 364, 
0.009, 0.496, 365, 
0.008, 0.226, 366, 
0.022, 0.577, 367, 
0.009, 0.293, 368, 
0.018, 0.365, 369, 
0.015, 0.343, 370, 
0.010, 0.313, 371, 
0.018, 0.454, 372, 
0.012, 0.410, 373, 
0.011, 0.501, 374, 
0.027, 0.414, 375, 
0.016, 0.531, 376, 
0.012, 0.270, 377, 
0.013, 0.344, 378, 
0.008, 0.471, 379, 
0.021, 0.359, 380, 
0.021, 0.440, 381, 
0.017, 0.720, 382, 
0.014, 0.477, 383, 
0.018, 0.454, 384, 
0.015, 0.443, 385, 
0.008, 0.323, 386, 
0.008, 0.294, 387, 
0.010, 0.392, 388, 
0.002, 0.267, 389, 
0.014, 0.416, 390, 
0.012, 0.298, 391, 
0.018, 0.427, 392, 
0.014, 0.526, 393, 
0.024, 0.489, 394, 
0.026, 0.792, 395, 
0.016, 0.537, 396, 
0.009, 0.445, 397, 
0.015, 0.507, 398, 
0.013, 0.414, 399, 
0.007, 0.253, 400, 
0.016, 0.427, 401, 
0.007, 0.450, 402, 
0.010, 0.372, 403, 
0.021, 0.431, 404, 
0.024, 0.381, 405, 
0.011, 0.339, 406, 
0.012, 0.509, 407, 
0.016, 0.447, 408, 
0.004, 0.303, 409, 
0.011, 0.392, 410, 
0.009, 0.396, 411, 
0.006, 0.323, 412, 
0.007, 0.287, 413, 
0.006, 0.505, 414, 
0.024, 0.542, 415, 
0.009, 0.450, 416, 
0.019, 0.610, 417, 
0.005, 0.233, 418, 
0.004, 0.512, 419, 
0.008, 0.328, 420, 
0.014, 0.427, 421, 
0.022, 0.457, 422, 
0.012, 0.290, 423, 
0.014, 0.729, 424, 
0.012, 0.280, 425, 
0.031, 0.482, 426, 
0.018, 0.451, 427, 
0.023, 0.503, 428, 
0.013, 0.410, 429, 
0.022, 0.360, 430, 
0.011, 0.280, 431, 
0.005, 0.323, 432, 
0.011, 0.243, 433, 
0.012, 0.396, 434, 
0.017, 0.631, 435, 
0.013, 0.698, 436, 
0.021, 0.364, 437, 
0.014, 0.472, 438, 
0.007, 0.480, 439, 
0.013, 0.538, 440, 
0.009, 0.480, 441, 
0.014, 0.454, 442, 
0.012, 0.621, 443, 
0.008, 0.316, 444, 
0.015, 0.568, 445, 
-0.003, 0.856, 446, 
0.016, 0.509, 447, 
0.013, 0.582, 448, 
0.013, 0.287, 449, 
0.008, 0.452, 450, 
0.012, 0.421, 451, 
0.014, 0.314, 452, 
0.009, 0.304, 453, 
0.009, 0.554, 454, 
0.003, 0.317, 455, 
0.010, 0.287, 456, 
0.015, 0.531, 457, 
0.014, 0.358, 458, 
0.012, 0.698, 459, 
0.013, 0.453, 460, 
0.002, 0.512, 461, 
0.007, 0.319, 462, 
0.016, 0.523, 463, 
0.012, 0.425, 464, 
0.016, 0.462, 465, 
0.018, 0.527, 466, 
0.015, 0.486, 467, 
0.009, 0.316, 468, 
0.008, 0.501, 469, 
0.017, 0.451, 470, 
0.009, 0.243, 471, 
0.005, 0.668, 472, 
0.010, 0.554, 473, 
0.010, 0.539, 474, 
0.016, 0.524, 475, 
0.012, 0.506, 476, 
0.006, 0.505, 477, 
0.008, 0.290, 478, 
0.006, 0.552, 479, 
0.015, 0.494, 480, 
0.011, 0.377, 481, 
0.020, 0.411, 482, 
0.011, 0.698, 483, 
0.006, 0.552, 484, 
0.011, 0.455, 485, 
0.008, 0.467, 486, 
0.013, 0.351, 487, 
0.016, 0.414, 488, 
0.013, 0.402, 489, 
0.008, 0.477, 490, 
0.009, 0.621, 491, 
0.014, 0.477, 492, 
0.020, 0.477, 493, 
0.015, 0.420, 494, 
0.010, 0.455, 495, 
0.007, 0.344, 496, 
0.012, 0.335, 497, 
0.008, 0.256, 498, 
0.018, 0.358, 499, 
0.014, 0.568, 500, 
0.013, 0.537, 501, 
0.010, 0.416, 502, 
0.014, 0.568, 503, 
0.021, 0.341, 504, 
0.013, 0.291, 505, 
0.018, 0.544, 506, 
0.006, 0.275, 507, 
0.011, 0.690, 508, 
0.014, 0.280, 509, 
0.015, 0.489, 510, 
0.015, 0.334, 511, 
0.011, 0.338, 512, 
0.014, 0.574, 513, 
0.012, 0.698, 514, 
0.012, 0.479, 515, 
0.013, 0.555, 516, 
0.016, 0.451, 517, 
0.023, 0.410, 518, 
0.026, 0.577, 519, 
0.014, 0.418, 520, 
0.004, 0.317, 521, 
0.011, 0.549, 522, 
0.005, 0.368, 523, 
0.014, 0.384, 524, 
0.009, 0.554, 525, 
0.009, 0.416, 526, 
0.010, 0.513, 527, 
0.012, 0.467, 528, 
0.021, 0.602, 529, 
0.018, 0.290, 530, 
0.024, 0.547, 531, 
0.025, 0.547, 532, 
0.014, 0.402, 533, 
0.011, 0.500, 534, 
0.016, 0.531, 535, 
0.006, 0.308, 536, 
0.009, 0.256, 537, 
0.015, 0.728, 538, 
0.006, 0.374, 539, 
0.013, 0.324, 540, 
0.011, 0.406, 541, 
0.009, 0.274, 542, 
0.025, 0.547, 543, 
0.012, 0.324, 544, 
0.012, 0.538, 545, 
0.004, 0.352, 546, 
0.007, 0.554, 547, 
0.011, 0.234, 548, 
0.011, 0.500, 549, 
0.008, 0.328, 550, 
0.008, 0.380, 551, 
0.007, 0.348, 552, 
0.016, 0.532, 553, 
0.015, 0.454, 554, 
0.004, 0.319, 555, 
0.018, 0.342, 556, 
0.021, 0.341, 557, 
0.025, 0.548, 558, 
0.019, 0.524, 559, 
0.022, 0.353, 560, 
0.009, 0.327, 561, 
0.015, 0.359, 562, 
0.013, 0.333, 563, 
0.030, 0.503, 564, 
0.024, 0.357, 565, 
0.022, 0.553, 566, 
0.006, 0.467, 567, 
0.021, 0.386, 568, 
0.006, 0.502, 569, 
0.023, 0.776, 570, 
0.023, 0.510, 571, 
0.028, 0.677, 572, 
0.010, 0.532, 573, 
0.008, 0.359, 574, 
0.022, 0.572, 575, 
0.019, 0.492, 576, 
0.027, 0.604, 577, 
0.013, 0.353, 578, 
0.011, 0.388, 579, 
0.017, 0.612, 580, 
0.015, 0.421, 581, 
0.014, 0.233, 582, 
0.026, 0.412, 583, 
0.023, 0.440, 584, 
0.011, 0.367, 585, 
0.022, 0.463, 586, 
0.017, 0.481, 587, 
0.013, 0.256, 588, 
0.014, 0.436, 589, 
0.019, 0.392, 590, 
0.015, 0.569, 591, 
0.017, 0.510, 592, 
0.018, 0.627, 593, 
0.012, 0.506, 594, 
0.013, 0.507, 595, 
0.022, 0.518, 596, 
0.024, 0.605, 597, 
0.012, 0.517, 598, 
0.015, 0.622, 599, 
0.012, 0.293, 600, 
0.013, 0.371, 601, 
0.035, 0.486, 602, 
0.005, 0.381, 603, 
0.016, 0.353, 604, 
0.016, 0.353, 605, 
0.026, 0.528, 606, 
0.025, 0.432, 607, 
0.008, 0.419, 608, 
0.013, 0.479, 609, 
0.007, 0.380, 610, 
0.012, 0.531, 611, 
0.004, 0.688, 612, 
0.019, 0.477, 613, 
0.014, 0.390, 614, 
0.010, 0.365, 615, 
0.011, 0.455, 616, 
0.013, 0.325, 617, 
0.024, 0.465, 618, 
0.012, 0.336, 619, 
0.016, 0.438, 620, 
0.013, 0.644, 621, 
0.007, 0.587, 622, 
0.008, 0.419, 623, 
0.007, 0.287, 624, 
0.006, 0.233, 625, 
0.023, 0.402, 626, 
0.015, 0.366, 627, 
0.016, 0.256, 628, 
0.009, 0.359, 629, 
0.008, 0.452, 630, 
0.016, 0.478, 631, 
0.012, 0.440, 632, 
-0.002, 0.399, 633, 
-0.004, 0.584, 634, 
0.010, 0.479, 635, 
0.018, 0.365, 636, 
-0.007, 0.590, 637, 
0.024, 0.463, 638, 
0.015, 0.358, 639, 
0.018, 0.531, 640, 
0.018, 0.608, 641, 
0.023, 0.488, 642, 
0.009, 0.396, 643, 
0.012, 0.391, 644, 
0.022, 0.360, 645, 
0.017, 0.625, 646, 
0.010, 0.332, 647, 
0.017, 0.384, 648, 
0.016, 0.416, 649, 
0.025, 0.404, 650, 
0.005, 0.253, 651, 
0.016, 0.420, 652, 
0.017, 0.574, 653, 
0.003, 0.314, 654, 
0.012, 0.275, 655, 
0.014, 0.293, 656, 
0.017, 0.556, 657, 
0.015, 0.339, 658, 
0.029, 0.554, 659, 
0.019, 0.372, 660, 
0.011, 0.496, 661, 
0.018, 0.389, 662, 
0.007, 0.233, 663, 
0.014, 0.419, 664, 
0.010, 0.411, 665, 
0.023, 0.511, 666, 
0.014, 0.392, 667, 
0.011, 0.388, 668, 
0.010, 0.274, 669, 
0.015, 0.455, 670, 
0.019, 0.423, 671, 
0.005, 0.233, 672, 
0.022, 0.455, 673, 
0.020, 0.555, 674, 
0.015, 0.352, 675, 
0.015, 0.339, 676, 
0.012, 0.474, 677, 
0.010, 0.274, 678, 
0.022, 0.555, 679, 
0.016, 0.470, 680, 
