mean,std,episode,x
0.033, 0.999, 226, 
0.011, 0.480, 227, 
0.018, 0.622, 228, 
0.052, 0.858, 229, 
0.017, 0.868, 230, 
0.018, 0.426, 231, 
0.026, 0.962, 232, 
0.013, 0.689, 233, 
0.054, 1.350, 234, 
0.026, 1.051, 235, 
0.010, 0.871, 236, 
0.027, 0.786, 237, 
0.033, 1.023, 238, 
0.025, 0.666, 239, 
0.011, 0.763, 240, 
0.014, 0.970, 241, 
0.008, 0.593, 242, 
0.021, 0.806, 243, 
0.014, 0.913, 244, 
0.009, 1.080, 245, 
0.019, 0.721, 246, 
0.037, 0.960, 247, 
0.035, 1.000, 248, 
0.010, 0.731, 249, 
0.021, 1.350, 250, 
0.012, 0.595, 251, 
0.017, 0.551, 252, 
0.013, 0.600, 253, 
0.030, 0.765, 254, 
-0.005, 1.605, 255, 
0.044, 0.919, 256, 
0.036, 0.811, 257, 
0.009, 0.593, 258, 
0.072, 0.911, 259, 
0.034, 0.924, 260, 
0.017, 0.759, 261, 
0.013, 0.991, 262, 
0.034, 0.663, 263, 
0.024, 0.822, 264, 
0.018, 0.807, 265, 
0.022, 0.552, 266, 
0.017, 0.731, 267, 
0.026, 0.867, 268, 
0.016, 0.964, 269, 
0.016, 0.630, 270, 
0.049, 1.097, 271, 
0.009, 0.708, 272, 
0.021, 0.761, 273, 
0.013, 0.819, 274, 
0.017, 0.733, 275, 
0.060, 0.907, 276, 
0.025, 0.987, 277, 
0.044, 0.804, 278, 
0.009, 0.688, 279, 
0.017, 1.004, 280, 
0.020, 0.739, 281, 
0.037, 1.237, 282, 
0.019, 0.445, 283, 
0.040, 0.722, 284, 
0.015, 0.710, 285, 
0.031, 0.930, 286, 
0.023, 1.439, 287, 
0.011, 0.538, 288, 
0.015, 1.095, 289, 
0.024, 0.627, 290, 
0.024, 0.630, 291, 
0.008, 0.703, 292, 
0.036, 1.000, 293, 
0.021, 0.811, 294, 
0.016, 0.690, 295, 
0.034, 1.037, 296, 
0.017, 0.980, 297, 
0.042, 0.757, 298, 
0.039, 0.697, 299, 
0.020, 0.572, 300, 
0.014, 0.730, 301, 
0.026, 0.902, 302, 
0.025, 1.406, 303, 
0.034, 0.921, 304, 
0.023, 0.630, 305, 
0.022, 0.563, 306, 
0.023, 0.568, 307, 
0.041, 0.990, 308, 
0.022, 0.926, 309, 
0.024, 0.689, 310, 
0.028, 1.113, 311, 
0.028, 0.912, 312, 
0.032, 0.547, 313, 
0.024, 0.886, 314, 
0.042, 1.041, 315, 
0.033, 0.943, 316, 
0.049, 1.042, 317, 
0.029, 0.660, 318, 
0.052, 1.381, 319, 
0.047, 1.057, 320, 
0.024, 0.780, 321, 
0.028, 0.788, 322, 
0.011, 0.726, 323, 
0.030, 0.892, 324, 
0.034, 1.834, 325, 
0.017, 0.921, 326, 
0.028, 1.124, 327, 
0.027, 1.031, 328, 
0.024, 0.968, 329, 
0.015, 0.924, 330, 
0.014, 0.998, 331, 
0.027, 1.809, 332, 
0.015, 0.652, 333, 
0.025, 0.887, 334, 
0.037, 0.565, 335, 
0.030, 0.878, 336, 
0.009, 0.735, 337, 
0.030, 0.838, 338, 
0.018, 0.874, 339, 
0.010, 0.872, 340, 
0.015, 0.531, 341, 
0.019, 0.457, 342, 
0.013, 0.518, 343, 
0.005, 1.094, 344, 
0.043, 0.797, 345, 
0.021, 0.864, 346, 
0.037, 1.011, 347, 
0.021, 0.707, 348, 
0.017, 0.614, 349, 
0.018, 0.742, 350, 
0.032, 0.736, 351, 
0.014, 0.716, 352, 
0.013, 0.601, 353, 
0.009, 0.690, 354, 
0.026, 1.049, 355, 
0.006, 0.587, 356, 
0.042, 0.702, 357, 
0.022, 0.638, 358, 
0.031, 0.784, 359, 
0.028, 0.935, 360, 
0.014, 0.726, 361, 
0.061, 0.912, 362, 
0.031, 0.684, 363, 
0.038, 0.872, 364, 
0.023, 0.912, 365, 
