mean,std,episode,x
0.017, 0.912, 224, 
0.067, 0.986, 225, 
0.033, 0.785, 226, 
0.025, 0.864, 227, 
0.025, 0.760, 228, 
0.035, 1.043, 229, 
0.051, 1.159, 230, 
0.007, 0.860, 231, 
0.012, 1.388, 232, 
0.032, 0.993, 233, 
0.046, 1.639, 234, 
0.039, 1.645, 235, 
0.028, 1.032, 236, 
0.014, 0.892, 237, 
0.061, 1.342, 238, 
0.017, 0.753, 239, 
0.032, 0.708, 240, 
0.033, 0.854, 241, 
-0.003, 1.464, 242, 
0.038, 1.072, 243, 
0.044, 1.771, 244, 
0.020, 1.096, 245, 
0.056, 1.471, 246, 
0.033, 0.923, 247, 
-0.023, 2.108, 248, 
0.062, 1.546, 249, 
0.054, 0.937, 250, 
0.052, 1.143, 251, 
0.045, 1.129, 252, 
0.035, 1.012, 253, 
0.074, 2.871, 254, 
0.029, 0.935, 255, 
0.058, 1.028, 256, 
0.067, 1.406, 257, 
0.033, 1.358, 258, 
0.011, 1.088, 259, 
0.052, 1.203, 260, 
0.042, 1.433, 261, 
0.046, 1.168, 262, 
0.035, 1.425, 263, 
0.027, 1.147, 264, 
-0.005, 2.478, 265, 
0.032, 1.003, 266, 
0.025, 1.218, 267, 
0.066, 1.405, 268, 
0.048, 1.511, 269, 
0.036, 1.379, 270, 
0.044, 1.300, 271, 
0.032, 1.341, 272, 
0.028, 1.179, 273, 
0.017, 1.333, 274, 
0.023, 2.152, 275, 
0.059, 1.282, 276, 
0.028, 1.380, 277, 
0.062, 1.269, 278, 
0.028, 0.720, 279, 
0.018, 0.943, 280, 
0.015, 1.467, 281, 
0.030, 1.232, 282, 
0.079, 2.165, 283, 
0.021, 0.691, 284, 
0.009, 2.092, 285, 
0.039, 1.473, 286, 
0.015, 0.765, 287, 
0.035, 0.872, 288, 
0.060, 0.845, 289, 
0.049, 0.951, 290, 
0.023, 2.045, 291, 
0.035, 1.525, 292, 
0.051, 1.395, 293, 
0.029, 1.085, 294, 
0.064, 1.858, 295, 
0.045, 1.541, 296, 
0.074, 2.939, 297, 
0.067, 1.504, 298, 
0.046, 1.107, 299, 
0.043, 1.530, 300, 
0.078, 1.455, 301, 
0.049, 1.801, 302, 
0.070, 1.586, 303, 
0.035, 1.706, 304, 
0.029, 1.381, 305, 
0.046, 1.809, 306, 
0.027, 1.734, 307, 
0.068, 1.329, 308, 
-0.030, 2.630, 309, 
0.028, 1.239, 310, 
0.006, 1.406, 311, 
0.052, 1.200, 312, 
0.053, 1.458, 313, 
0.015, 1.579, 314, 
0.022, 0.926, 315, 
0.042, 1.475, 316, 
0.016, 1.099, 317, 
0.102, 1.346, 318, 
0.048, 1.283, 319, 
0.072, 2.210, 320, 
0.067, 1.230, 321, 
0.078, 1.617, 322, 
0.032, 1.117, 323, 
0.025, 0.667, 324, 
0.039, 1.173, 325, 
0.044, 1.533, 326, 
0.032, 0.815, 327, 
0.032, 1.000, 328, 
0.025, 1.561, 329, 
0.059, 1.562, 330, 
0.028, 0.975, 331, 
0.032, 1.295, 332, 
0.055, 1.568, 333, 
0.040, 1.308, 334, 
0.037, 1.531, 335, 
0.033, 1.973, 336, 
0.029, 0.776, 337, 
0.051, 1.291, 338, 
0.029, 0.823, 339, 
0.051, 2.785, 340, 
0.037, 1.410, 341, 
0.022, 2.747, 342, 
0.050, 1.887, 343, 
0.062, 1.477, 344, 
0.030, 1.232, 345, 
0.042, 0.954, 346, 
0.014, 0.942, 347, 
0.049, 1.125, 348, 
0.006, 1.360, 349, 
0.012, 1.234, 350, 
0.038, 1.834, 351, 
0.016, 1.144, 352, 
0.072, 1.515, 353, 
0.038, 1.720, 354, 
0.033, 0.831, 355, 
0.039, 1.495, 356, 
0.040, 1.221, 357, 
0.024, 0.977, 358, 
0.019, 1.499, 359, 
0.071, 1.073, 360, 
0.041, 1.536, 361, 
0.025, 0.945, 362, 
0.026, 1.032, 363, 
0.060, 1.608, 364, 
0.011, 0.798, 365, 
0.027, 1.361, 366, 
0.018, 1.113, 367, 
0.051, 1.282, 368, 
0.042, 0.898, 369, 
0.091, 1.342, 370, 
0.011, 1.135, 371, 
0.080, 1.196, 372, 
0.007, 0.984, 373, 
0.010, 1.450, 374, 
0.017, 1.968, 375, 
0.031, 0.714, 376, 
0.020, 0.996, 377, 
-0.006, 1.931, 378, 
0.034, 0.830, 379, 
0.026, 1.337, 380, 
0.031, 1.398, 381, 
0.030, 1.122, 382, 
0.027, 1.505, 383, 
0.026, 1.410, 384, 
0.054, 1.708, 385, 
0.039, 2.272, 386, 
0.028, 0.669, 387, 
0.034, 0.774, 388, 
0.061, 1.852, 389, 
0.056, 1.601, 390, 
0.046, 1.740, 391, 
0.045, 1.200, 392, 
0.033, 1.009, 393, 
0.012, 1.135, 394, 
0.065, 1.322, 395, 
0.032, 1.074, 396, 
0.039, 1.210, 397, 
0.019, 1.551, 398, 
0.027, 0.831, 399, 
0.051, 1.946, 400, 
0.035, 1.603, 401, 
0.047, 1.550, 402, 
0.057, 1.297, 403, 
0.037, 1.014, 404, 
0.058, 1.743, 405, 
0.058, 1.608, 406, 
0.080, 1.608, 407, 
0.044, 1.222, 408, 
0.032, 0.903, 409, 
0.034, 1.762, 410, 
0.005, 1.003, 411, 
0.065, 1.358, 412, 
0.044, 1.567, 413, 
0.055, 1.658, 414, 
0.073, 1.889, 415, 
0.058, 1.668, 416, 
0.048, 1.132, 417, 
0.030, 1.469, 418, 
0.044, 1.423, 419, 
0.043, 1.075, 420, 
0.014, 2.134, 421, 
0.049, 1.111, 422, 
0.040, 1.162, 423, 
0.053, 1.342, 424, 
0.043, 0.999, 425, 
0.058, 2.239, 426, 
0.014, 1.104, 427, 
0.032, 1.155, 428, 
0.028, 1.061, 429, 
0.039, 1.042, 430, 
0.023, 2.282, 431, 
0.011, 1.665, 432, 
0.040, 0.964, 433, 
0.055, 1.272, 434, 
0.044, 0.915, 435, 
0.032, 2.169, 436, 
0.051, 1.725, 437, 
0.072, 1.118, 438, 
0.027, 1.113, 439, 
0.096, 1.224, 440, 
0.069, 1.549, 441, 
0.052, 1.257, 442, 
0.050, 1.282, 443, 
0.021, 0.975, 444, 
0.025, 1.609, 445, 
0.036, 1.026, 446, 
0.061, 1.080, 447, 
0.018, 2.218, 448, 
0.048, 1.482, 449, 
0.076, 2.130, 450, 
0.018, 1.221, 451, 
0.058, 1.751, 452, 
0.052, 1.386, 453, 
0.022, 1.013, 454, 
0.064, 1.307, 455, 
0.059, 2.096, 456, 
0.030, 1.548, 457, 
0.028, 0.966, 458, 
0.031, 1.165, 459, 
0.047, 1.260, 460, 
0.032, 1.053, 461, 
0.060, 1.539, 462, 
0.042, 1.168, 463, 
0.073, 1.809, 464, 
0.069, 1.092, 465, 
0.027, 0.851, 466, 
0.034, 1.848, 467, 
0.045, 1.489, 468, 
0.054, 1.181, 469, 
0.080, 1.451, 470, 
0.043, 1.320, 471, 
0.006, 2.226, 472, 
0.066, 1.452, 473, 
0.074, 1.690, 474, 
0.057, 2.296, 475, 
0.051, 1.620, 476, 
0.037, 1.268, 477, 
0.011, 1.851, 478, 
0.032, 0.908, 479, 
0.039, 1.459, 480, 
0.058, 1.507, 481, 
0.054, 1.238, 482, 
0.046, 2.410, 483, 
0.051, 1.340, 484, 
0.019, 1.017, 485, 
0.069, 1.125, 486, 
0.002, 2.304, 487, 
0.030, 1.431, 488, 
0.033, 1.367, 489, 
0.049, 1.523, 490, 
0.028, 1.441, 491, 
0.065, 0.909, 492, 
0.059, 1.747, 493, 
0.059, 1.128, 494, 
0.035, 2.437, 495, 
0.037, 1.061, 496, 
0.021, 1.134, 497, 
0.061, 0.937, 498, 
0.041, 1.872, 499, 
0.021, 1.484, 500, 
0.032, 1.038, 501, 
0.066, 1.257, 502, 
0.036, 1.122, 503, 
0.040, 1.163, 504, 
0.037, 1.281, 505, 
0.053, 1.177, 506, 
0.064, 1.739, 507, 
0.099, 1.467, 508, 
0.054, 1.712, 509, 
0.040, 2.040, 510, 
0.043, 1.091, 511, 
0.029, 1.018, 512, 
0.038, 1.079, 513, 
0.034, 1.247, 514, 
0.037, 1.315, 515, 
0.072, 2.513, 516, 
0.062, 1.385, 517, 
0.028, 1.827, 518, 
0.049, 1.080, 519, 
0.031, 0.973, 520, 
0.041, 0.947, 521, 
0.096, 1.539, 522, 
0.064, 1.197, 523, 
0.043, 1.322, 524, 
0.044, 2.433, 525, 
0.065, 1.460, 526, 
0.026, 0.926, 527, 
0.050, 0.984, 528, 
0.036, 1.663, 529, 
0.027, 0.810, 530, 
0.065, 1.257, 531, 
0.026, 0.889, 532, 
0.050, 0.900, 533, 
0.044, 0.892, 534, 
0.058, 2.694, 535, 
0.029, 1.122, 536, 
0.024, 2.267, 537, 
0.047, 1.705, 538, 
0.049, 2.128, 539, 
0.027, 0.902, 540, 
0.048, 1.316, 541, 
0.036, 0.919, 542, 
0.066, 1.232, 543, 
0.021, 0.910, 544, 
0.016, 1.068, 545, 
0.071, 1.765, 546, 
0.029, 1.703, 547, 
0.020, 1.116, 548, 
0.020, 1.070, 549, 
0.038, 0.939, 550, 
0.074, 1.199, 551, 
0.014, 1.408, 552, 
0.034, 0.957, 553, 
0.054, 0.942, 554, 
0.028, 1.060, 555, 
0.013, 1.896, 556, 
0.032, 0.831, 557, 
0.059, 1.790, 558, 
0.032, 0.928, 559, 
0.032, 2.502, 560, 
0.043, 1.356, 561, 
0.037, 1.317, 562, 
0.034, 1.311, 563, 
0.042, 1.136, 564, 
0.042, 1.132, 565, 
0.032, 1.399, 566, 
0.062, 1.604, 567, 
0.070, 1.649, 568, 
0.030, 0.963, 569, 
0.047, 1.204, 570, 
0.016, 1.205, 571, 
0.024, 0.989, 572, 
0.055, 1.344, 573, 
0.034, 2.104, 574, 
0.024, 1.234, 575, 
0.044, 1.680, 576, 
0.046, 1.760, 577, 
0.052, 1.377, 578, 
0.046, 1.237, 579, 
0.065, 1.466, 580, 
0.055, 1.522, 581, 
0.094, 1.683, 582, 
0.042, 1.052, 583, 
0.017, 0.972, 584, 
0.035, 2.045, 585, 
-0.001, 2.316, 586, 
0.055, 1.357, 587, 
0.033, 0.918, 588, 
0.054, 1.136, 589, 
0.031, 1.075, 590, 
0.049, 1.239, 591, 
0.051, 1.076, 592, 
0.065, 1.715, 593, 
0.030, 1.216, 594, 
0.071, 2.214, 595, 
0.038, 1.541, 596, 
0.076, 1.316, 597, 
0.061, 1.199, 598, 
0.070, 1.829, 599, 
0.026, 1.273, 600, 
0.036, 1.541, 601, 
0.053, 1.636, 602, 
0.040, 0.948, 603, 
0.077, 1.503, 604, 
-0.000, 1.336, 605, 
0.039, 1.187, 606, 
0.045, 1.372, 607, 
0.060, 1.294, 608, 
0.044, 1.017, 609, 
0.025, 1.020, 610, 
0.113, 1.471, 611, 
0.039, 1.648, 612, 
0.027, 0.910, 613, 
0.036, 1.541, 614, 
0.048, 1.502, 615, 
0.045, 1.131, 616, 
0.067, 1.446, 617, 
0.097, 1.295, 618, 
0.044, 1.453, 619, 
0.059, 1.948, 620, 
0.052, 1.400, 621, 
0.072, 1.314, 622, 
0.041, 1.242, 623, 
0.048, 1.369, 624, 
0.062, 1.552, 625, 
0.061, 1.533, 626, 
0.039, 1.581, 627, 
-0.026, 2.850, 628, 
0.046, 1.623, 629, 
0.068, 1.445, 630, 
0.045, 1.563, 631, 
0.025, 1.737, 632, 
0.063, 1.269, 633, 
0.056, 1.712, 634, 
0.052, 1.394, 635, 
0.070, 0.954, 636, 
0.061, 1.950, 637, 
0.020, 1.069, 638, 
0.026, 1.093, 639, 
0.025, 1.206, 640, 
0.039, 0.915, 641, 
0.033, 1.910, 642, 
0.014, 1.689, 643, 
0.062, 1.827, 644, 
0.058, 1.471, 645, 
0.019, 0.835, 646, 
0.033, 0.798, 647, 
0.031, 1.091, 648, 
0.017, 1.466, 649, 
0.072, 1.595, 650, 
0.050, 2.030, 651, 
0.038, 2.059, 652, 
0.059, 2.419, 653, 
0.061, 1.401, 654, 
0.018, 2.327, 655, 
0.048, 1.252, 656, 
0.071, 0.920, 657, 
0.058, 1.733, 658, 
0.050, 1.445, 659, 
0.057, 1.940, 660, 
