mean,std,episode,x
0.024, 0.364, 305, 
0.008, 0.348, 306, 
0.013, 0.402, 307, 
0.009, 0.698, 308, 
0.014, 0.320, 309, 
0.011, 0.377, 310, 
0.008, 0.450, 311, 
0.011, 0.366, 312, 
0.015, 0.646, 313, 
0.006, 0.359, 314, 
0.018, 0.677, 315, 
0.014, 0.396, 316, 
0.018, 0.528, 317, 
0.018, 0.425, 318, 
0.012, 0.338, 319, 
0.012, 0.585, 320, 
0.010, 0.396, 321, 
0.010, 0.690, 322, 
0.012, 0.510, 323, 
0.010, 0.287, 324, 
0.009, 0.500, 325, 
0.009, 0.458, 326, 
0.012, 0.396, 327, 
0.021, 0.520, 328, 
0.018, 0.402, 329, 
0.018, 0.527, 330, 
0.023, 0.520, 331, 
0.015, 0.625, 332, 
0.005, 0.359, 333, 
0.016, 0.531, 334, 
0.010, 0.266, 335, 
0.004, 0.352, 336, 
0.017, 0.343, 337, 
0.012, 0.698, 338, 
0.013, 0.291, 339, 
0.015, 0.477, 340, 
0.021, 0.477, 341, 
0.008, 0.367, 342, 
0.010, 0.583, 343, 
0.009, 0.226, 344, 
0.015, 0.446, 345, 
0.014, 0.475, 346, 
0.021, 0.341, 347, 
0.008, 0.335, 348, 
0.008, 0.328, 349, 
0.015, 0.646, 350, 
0.002, 0.352, 351, 
0.018, 0.529, 352, 
0.011, 0.366, 353, 
0.015, 0.554, 354, 
0.009, 0.388, 355, 
0.006, 0.364, 356, 
0.008, 0.233, 357, 
0.017, 0.610, 358, 
0.010, 0.619, 359, 
0.010, 0.380, 360, 
0.009, 0.450, 361, 
0.011, 0.389, 362, 
0.006, 0.668, 363, 
0.007, 0.251, 364, 
0.012, 0.619, 365, 
0.005, 0.418, 366, 
0.018, 0.544, 367, 
0.011, 0.266, 368, 
0.014, 0.396, 369, 
0.005, 0.445, 370, 
0.009, 0.450, 371, 
0.011, 0.479, 372, 
0.014, 0.314, 373, 
0.011, 0.392, 374, 
0.009, 0.513, 375, 
0.023, 0.520, 376, 
0.009, 0.235, 377, 
